plant_id,Row,Range,Row_Range,id,area
20RITI20108,2,8,2_8,128,1.123516503
20RITI20208,3,8,3_8,129,1.196020688
20RITI20308,4,8,4_8,130,1.24982361
20RITI20408,5,8,5_8,131,1.265364673
20RITI20508,6,8,6_8,132,1.10912371
20RITI20608,7,8,7_8,133,1.36419607
20RITI20708,8,8,8_8,134,1.170346642
20RITI20808,9,8,9_8,135,1.425887513
20RITI20908,10,8,10_8,136,1.312651251
20RITI21008,11,8,11_8,137,1.325478184
20RITI21108,12,8,12_8,138,1.076002317
20RITI21208,13,8,13_8,139,1.404520051
20RITI21308,14,8,14_8,140,1.181599856
20RITI21408,15,8,15_8,141,0.978757875
20RITI21508,16,8,16_8,142,1.196697435
20RITI21608,17,8,17_8,143,0.996078821
20RITI21708,18,8,18_8,144,1.172142859
20RITI20009,1,9,1_9,145,1.264921373
20RITI20109,2,9,2_9,146,1.09357657
20RITI20209,3,9,3_9,147,1.084570645
20RITI20309,4,9,4_9,148,0.962537706
20RITI20409,5,9,5_9,149,1.139049229
20RITI20509,6,9,6_9,150,1.029167111
20RITI20609,7,9,7_9,151,1.280219283
20RITI20709,8,9,8_9,152,1.032564042
20RITI20809,9,9,9_9,153,1.23700732
20RITI20909,10,9,10_9,154,1.107528483
20RITI21009,11,9,11_9,155,1.02557327
20RITI21109,12,9,12_9,156,1.058890428
20RITI21209,13,9,13_9,157,0.931007988
20RITI21309,14,9,14_9,158,0.85940986
20RITI21409,15,9,15_9,159,1.094701459
20RITI21509,16,9,16_9,160,1.394829522
20RITI21609,17,9,17_9,161,1.137717228
20RITI21709,18,9,18_9,162,1.037965586
20RITI20010,1,10,1_10,163,1.28427633
20RITI20110,2,10,2_10,164,1.244652207
20RITI20210,3,10,3_10,165,1.504030631
20RITI20310,4,10,4_10,166,1.042461341
20RITI20410,5,10,5_10,167,1.348902289
20RITI20510,6,10,6_10,168,1.06790068
20RITI20610,7,10,7_10,169,1.370505545
20RITI20710,8,10,8_10,170,1.110912165
20RITI20810,9,10,9_10,171,1.31152682
20RITI20910,10,10,10_10,172,1.268064488
20RITI21010,11,10,11_10,173,1.306108646
20RITI21110,12,10,12_10,174,1.135448486
20RITI21210,13,10,13_10,175,1.22957075
20RITI21310,14,10,14_10,176,0.955321646
20RITI21410,15,10,15_10,177,1.112258991
20RITI21510,16,10,16_10,178,1.325700986
20RITI21610,17,10,17_10,179,1.123968922
20RITI21710,18,10,18_10,180,1.075106862
20RITI20011,1,11,1_11,181,1.091552712
20RITI20111,2,11,2_11,182,1.439405465
20RITI20211,3,11,3_11,183,1.275499198
20RITI20311,4,11,4_11,184,1.107309484
20RITI20411,5,11,5_11,185,1.172610055
20RITI20511,6,11,6_11,186,1.049891038
20RITI20611,7,11,7_11,187,1.350704561
20RITI20711,8,11,8_11,188,1.032327859
20RITI20811,9,11,9_11,189,1.170130345
20RITI20911,10,11,10_11,190,0.998106647
20RITI21011,11,11,11_11,191,1.031434038
20RITI21111,12,11,12_11,192,1.165627859
20RITI21211,13,11,13_11,193,1.159766443
20RITI21311,14,11,14_11,194,0.900616474
20RITI21411,15,11,15_11,195,0.972214497
20RITI21511,16,11,16_11,196,1.022186568
20RITI21611,17,11,17_11,197,1.022196826
20RITI21711,18,11,18_11,198,0.993379893
20RITI20012,1,12,1_12,199,1.162475601
20RITI20112,2,12,2_12,200,1.076908258
20RITI20212,3,12,3_12,201,1.331560005
20RITI20312,4,12,4_12,202,0.96140849
20RITI20412,5,12,5_12,203,1.130722246
20RITI20512,6,12,6_12,204,1.018822615
20RITI20612,7,12,7_12,205,1.035928462
20RITI20712,8,12,8_12,206,0.888237636
20RITI20812,9,12,9_12,207,1.235426026
20RITI20912,10,12,10_12,208,1.298008831
20RITI21012,11,12,11_12,209,1.053490226
20RITI21112,12,12,12_12,210,1.107995513
20RITI21212,13,12,13_12,211,1.273915639
20RITI21312,14,12,14_12,212,0.964779804
20RITI21412,15,12,15_12,213,1.033688603
20RITI21512,16,12,16_12,214,0.883726596
20RITI21612,17,12,17_12,215,1.19015999
20RITI21712,18,12,18_12,216,1.062047653
20RITI20013,1,13,1_13,217,1.169459309
20RITI20113,2,13,2_13,218,0.932594881
20RITI20213,3,13,3_13,219,1.397303983
20RITI20313,4,13,4_13,220,1.071058994
20RITI20413,5,13,5_13,221,1.256588986
20RITI20513,6,13,6_13,222,1.25883277
20RITI20613,7,13,7_13,223,0.967485611
20RITI20713,8,13,8_13,224,0.95465249
20RITI20813,9,13,9_13,225,0.976934264
20RITI20913,10,13,10_13,226,0.981225894
20RITI21013,11,13,11_13,227,1.011608156
20RITI21113,12,13,12_13,228,1.305447298
20RITI21213,13,13,13_13,229,1.257720189
20RITI21313,14,13,14_13,230,0.816630996
20RITI21413,15,13,15_13,231,1.248260809
20RITI21513,16,13,16_13,232,0.912094104
20RITI21613,17,13,17_13,233,0.92426819
20RITI21713,18,13,18_13,234,0.946327595
20RITI20014,1,14,1_14,235,1.249380912
20RITI20114,2,14,2_14,236,1.193998219
20RITI20214,3,14,3_14,237,1.36285427
20RITI20314,4,14,4_14,238,0.955781506
20RITI20414,5,14,5_14,239,1.357908949
20RITI20514,6,14,6_14,240,1.198954006
20RITI20614,7,14,7_14,241,1.139505568
20RITI20714,8,14,8_14,242,1.20750509
20RITI20814,9,14,9_14,243,0.978979165
20RITI20914,10,14,10_14,244,0.946323658
20RITI21014,11,14,11_14,245,1.07915299
20RITI21114,12,14,12_14,246,1.123979017
20RITI21214,13,14,13_14,247,1.223489335
20RITI21314,14,14,14_14,248,0.962078594
20RITI21414,15,14,15_14,249,0.890482454
20RITI21514,16,14,16_14,250,1.068146563
20RITI21614,17,14,17_14,251,1.009597344
20RITI21714,18,14,18_14,252,0.88507707
20RITI20015,1,15,1_15,253,1.283605294
20RITI20115,2,15,2_15,254,1.402269487
20RITI20215,3,15,3_15,255,1.499305911
20RITI20315,4,15,4_15,256,1.046073745
20RITI20415,5,15,5_15,257,1.423424326
20RITI20515,6,15,6_15,258,1.042683182
20RITI20615,7,15,7_15,259,0.992913311
20RITI20715,8,15,8_15,260,1.138140936
20RITI20815,9,15,9_15,261,0.992246725
20RITI20915,10,15,10_15,262,1.083205197
20RITI21015,11,15,11_15,263,1.074654818
20RITI21115,12,15,12_15,264,1.172813913
20RITI21215,13,15,13_15,265,1.157737477
20RITI21315,14,15,14_15,266,0.852886232
20RITI21415,15,15,15_15,267,0.835082843
20RITI21515,16,15,16_15,268,1.084790654
20RITI21615,17,15,17_15,269,0.971090505
20RITI21715,18,15,18_15,270,0.961631327
20RITI20016,1,16,1_16,271,1.258148669
20RITI20116,2,16,2_16,272,1.157513689
20RITI20216,3,16,3_16,273,1.101681035
20RITI20316,4,16,4_16,274,1.11203127
20RITI20416,5,16,5_16,275,1.037515134
20RITI20516,6,16,6_16,276,1.210420502
20RITI20616,7,16,7_16,277,0.727255401
20RITI20716,8,16,8_16,278,0.916835618
20RITI20816,9,16,9_16,279,0.905571457
20RITI20916,10,16,10_16,280,0.954647725
20RITI21016,11,16,11_16,281,0.970414874
20RITI21116,12,16,12_16,282,1.154136829
20RITI21216,13,16,13_16,283,1.103935014
20RITI21316,14,16,14_16,284,0.978517685
20RITI21416,15,16,15_16,285,1.026480957
20RITI21516,16,16,16_16,286,1.075787021
20RITI21616,17,16,17_16,287,1.256358505
20RITI21716,18,16,18_16,288,1.257708815
20RITI20017,1,17,1_17,289,1.071521896
20RITI20117,2,17,2_17,290,0.986413674
20RITI20217,3,17,3_17,291,1.025798617
20RITI20317,4,17,4_17,292,1.084788862
20RITI20417,5,17,5_17,293,1.277523311
20RITI20517,6,17,6_17,294,1.037274756
20RITI20617,7,17,7_17,295,0.930115158
20RITI20717,8,17,8_17,296,0.932138482
20RITI20817,9,17,9_17,297,0.889571482
20RITI20917,10,17,10_17,298,0.896117333
20RITI21017,11,17,11_17,299,0.826547901
20RITI21117,12,17,12_17,300,1.044034845
20RITI21217,13,17,13_17,301,1.074658642
20RITI21317,14,17,14_17,302,0.722070643
20RITI21417,15,17,15_17,303,0.967699505
20RITI21517,16,17,16_17,304,0.912114072
20RITI21617,17,17,17_17,305,1.085696414
20RITI21717,18,17,18_17,306,0.949237453
20RITI20018,1,18,1_18,307,1.183632252
20RITI20118,2,18,2_18,308,1.048096267
20RITI20218,3,18,3_18,309,1.28966916
20RITI20318,4,18,4_18,310,0.958250413
20RITI20418,5,18,5_18,311,1.278425095
20RITI20518,6,18,6_18,312,1.107085191
20RITI20618,7,18,7_18,313,1.169907393
20RITI20718,8,18,8_18,314,0.857623023
20RITI20818,9,18,9_18,315,1.049219584
20RITI20918,10,18,10_18,316,0.948337445
20RITI21018,11,18,11_18,317,0.889358737
20RITI21118,12,18,12_18,318,0.968390931
20RITI21218,13,18,13_18,319,1.030527784
20RITI21318,14,18,14_18,320,0.864363882
20RITI21418,15,18,15_18,321,0.988417552
20RITI21518,16,18,16_18,322,0.986849826
20RITI21618,17,18,17_18,323,1.12172048
20RITI21718,18,18,18_18,324,0.905792576
20RITI20019,1,19,1_19,325,1.082096143
20RITI20119,2,19,2_19,326,1.067678948
20RITI20219,3,19,3_19,327,1.028277309
20RITI20319,4,19,4_19,328,1.062943754
20RITI20419,5,19,5_19,329,1.312873582
20RITI20519,6,19,6_19,330,1.226192344
20RITI20619,7,19,7_19,331,1.353166971
20RITI20719,8,19,8_19,332,1.109783876
20RITI20819,9,19,9_19,333,1.171692902
20RITI20919,10,19,10_19,334,0.846361834
20RITI21019,11,19,11_19,335,1.142212893
20RITI21119,12,19,12_19,336,1.023554756
20RITI21219,13,19,13_19,337,1.182949381
20RITI21319,14,19,14_19,338,0.756058835
20RITI21419,15,19,15_19,339,0.769801971
20RITI21519,16,19,16_19,340,1.261304189
20RITI21619,17,19,17_19,341,0.803350927
20RITI21719,18,19,18_19,342,0.944296261
20RITI20020,1,20,1_20,343,1.206156075
20RITI20120,2,20,2_20,344,1.289899208
20RITI20220,3,20,3_20,345,1.26447199
20RITI20320,4,20,4_20,346,1.08772613
20RITI20420,5,20,5_20,347,1.218539637
20RITI20520,6,20,6_20,348,1.362858791
20RITI20620,7,20,7_20,349,1.321873929
20RITI20720,8,20,8_20,350,1.174625461
20RITI20820,9,20,9_20,351,1.15009726
20RITI20920,10,20,10_20,352,0.903090595
20RITI21020,11,20,11_20,353,1.000355401
20RITI21120,12,20,12_20,354,0.915025265
20RITI21220,13,20,13_20,355,1.017689696
20RITI21320,14,20,14_20,356,1.269187264
20RITI21420,15,20,15_20,357,1.248036837
20RITI21520,16,20,16_20,358,1.192185013
20RITI21620,17,20,17_20,359,0.913675028
20RITI21720,18,20,18_20,360,1.292602316
20RITI20021,1,21,1_21,361,1.202771794
20RITI20121,2,21,2_21,362,0.84320169
20RITI20221,3,21,3_21,363,1.51100827
20RITI20321,4,21,4_21,364,1.285407211
20RITI20421,5,21,5_21,365,1.347311427
20RITI20521,6,21,6_21,366,1.23428724
20RITI20621,7,21,7_21,367,1.456062204
20RITI20721,8,21,8_21,368,0.953760169
20RITI20821,9,21,9_21,369,0.873593208
20RITI20921,10,21,10_21,370,0.80671782
20RITI21021,11,21,11_21,371,0.931251089
20RITI21121,12,21,12_21,372,1.207950735
20RITI21221,13,21,13_21,373,1.447073612
20RITI21321,14,21,14_21,374,1.317823141
20RITI21421,15,21,15_21,375,1.248915921
20RITI21521,16,21,16_21,376,1.07939014
20RITI21621,17,21,17_21,377,1.082328959
20RITI21721,18,21,18_21,378,1.252296427
20RITI20022,1,22,1_22,379,1.227313419
20RITI20122,2,22,2_22,380,1.316245967
20RITI20222,3,22,3_22,381,1.115190714
20RITI20322,4,22,4_22,382,1.237904196
20RITI20422,5,22,5_22,383,1.058450234
20RITI20522,6,22,6_22,384,1.349333949
20RITI20622,7,22,7_22,385,1.368030129
20RITI20722,8,22,8_22,386,1.082751669
20RITI20822,9,22,9_22,387,1.057992295
20RITI20922,10,22,10_22,388,1.019950751
20RITI21022,11,22,11_22,389,1.337423469
20RITI21122,12,22,12_22,390,1.41958674
20RITI21222,13,22,13_22,391,1.495691287
20RITI21322,14,22,14_22,392,0.990227067
20RITI21422,15,22,15_22,393,1.018601351
20RITI21522,16,22,16_22,394,1.220328178
20RITI21622,17,22,17_22,395,1.299142921
20RITI21722,18,22,18_22,396,1.425689321
20RITI20023,1,23,1_23,397,1.400015816
20RITI20123,2,23,2_23,398,1.027150926
20RITI20223,3,23,3_23,399,0.986628889
20RITI20323,4,23,4_23,400,0.92604713
20RITI20423,5,23,5_23,401,1.11157626
20RITI20523,6,23,6_23,402,1.120137073
20RITI20623,7,23,7_23,403,1.349798123
20RITI20723,8,23,8_23,404,1.045375856
20RITI20823,9,23,9_23,405,0.885085995
20RITI20923,10,23,10_23,406,0.842737939
20RITI21023,11,23,11_23,407,1.220106855
20RITI21123,12,23,12_23,408,1.20480576
20RITI21223,13,23,13_23,409,1.322773214
20RITI21323,14,23,14_23,410,1.052150716
20RITI21423,15,23,15_23,411,0.913452388
20RITI21523,16,23,16_23,412,0.925609266
20RITI21623,17,23,17_23,413,0.945425854
20RITI21723,18,23,18_23,414,1.052370257
20RITI20024,1,24,1_24,415,1.129606826
20RITI20124,2,24,2_24,416,0.817085769
20RITI20224,3,24,3_24,417,1.035249071
20RITI20324,4,24,4_24,418,0.768669066
20RITI20424,5,24,5_24,419,1.306794194
20RITI20524,6,24,6_24,420,1.039087869
20RITI20624,7,24,7_24,421,0.958029777
20RITI20724,8,24,8_24,422,0.696631818
20RITI20824,9,24,9_24,423,1.058226147
20RITI20924,10,24,10_24,424,1.019049852
20RITI21024,11,24,11_24,425,1.262666141
20RITI21124,12,24,12_24,426,1.184766998
20RITI21224,13,24,13_24,427,1.185219462
20RITI21324,14,24,14_24,428,0.782639822
20RITI21424,15,24,15_24,429,0.885976552
20RITI21524,16,24,16_24,430,1.02939727
20RITI21624,17,24,17_24,431,0.840258953
20RITI21724,18,24,18_24,432,0.934610157
20RITI20025,1,25,1_25,433,0.997664974
20RITI20125,2,25,2_25,434,0.734229621
20RITI20225,3,25,3_25,435,1.057776929
20RITI20325,4,25,4_25,436,0.792088089
20RITI20425,5,25,5_25,437,1.271897073
20RITI20525,6,25,6_25,438,0.84364212
20RITI20625,7,25,7_25,439,1.067455149
20RITI20725,8,25,8_25,440,0.91366794
20RITI20825,9,25,9_25,441,1.079854413
20RITI20925,10,25,10_25,442,0.685594202
20RITI21025,11,25,11_25,443,0.932139376
20RITI21125,12,25,12_25,444,0.96816185
20RITI21225,13,25,13_25,445,1.064979675
20RITI21325,14,25,14_25,446,0.757421739
20RITI21425,15,25,15_25,447,0.849726088
20RITI21525,16,25,16_25,448,0.940028657
20RITI21625,17,25,17_25,449,1.050798972
20RITI21725,18,25,18_25,450,1.008678109
20RITI20026,1,26,1_26,451,1.244874402
20RITI20126,2,26,2_26,452,1.338326153
20RITI20226,3,26,3_26,453,1.235202921
20RITI20326,4,26,4_26,454,1.196922468
20RITI20426,5,26,5_26,455,1.398431551
20RITI20526,6,26,6_26,456,1.57359059
20RITI20626,7,26,7_26,457,1.472728717
20RITI20726,8,26,8_26,458,1.323015037
20RITI20826,9,26,9_26,459,1.164736036
20RITI20926,10,26,10_26,460,0.9467732
20RITI21026,11,26,11_26,461,1.17597308
20RITI21126,12,26,12_26,462,0.941357757
20RITI21226,13,26,13_26,463,1.049656192
20RITI21326,14,26,14_26,464,0.867974814
20RITI21426,15,26,15_26,465,1.045164919
20RITI21526,16,26,16_26,466,1.030973144
20RITI21626,17,26,17_26,467,0.894088115
20RITI21726,18,26,18_26,468,1.033905534
20RITI20027,1,27,1_27,469,0.974008131
20RITI20127,2,27,2_27,470,0.912319285
20RITI20227,3,27,3_27,471,1.186546986
20RITI20327,4,27,4_27,472,0.931677632
20RITI20427,5,27,5_27,473,1.407224859
20RITI20527,6,27,6_27,474,1.119470936
20RITI20627,7,27,7_27,475,1.33111343
20RITI20727,8,27,8_27,476,1.071728239
20RITI20827,9,27,9_27,477,0.820448864
20RITI20927,10,27,10_27,478,0.760571143
20RITI21027,11,27,11_27,479,1.084128645
20RITI21127,12,27,12_27,480,1.169684076
20RITI21227,13,27,13_27,481,1.350254209
20RITI21327,14,27,14_27,482,1.018595663
20RITI21427,15,27,15_27,483,1.019500057
20RITI21527,16,27,16_27,484,0.887782989
20RITI21627,17,27,17_27,485,0.960945296
20RITI21727,18,27,18_27,486,0.881019691
20RITI20028,1,28,1_28,487,1.354539637
20RITI20128,2,28,2_28,488,1.037513397
20RITI20228,3,28,3_28,489,1.231374883
20RITI20328,4,28,4_28,490,1.325481517
20RITI20428,5,28,5_28,491,1.335595978
20RITI20528,6,28,6_28,492,1.169242735
20RITI20628,7,28,7_28,493,0.971538848
20RITI20728,8,28,8_28,494,1.179346743
20RITI20828,9,28,9_28,495,1.125998259
20RITI20928,10,28,10_28,496,1.197365948
20RITI21028,11,28,11_28,497,1.306575557
20RITI21128,12,28,12_28,498,1.360606569
20RITI21228,13,28,13_28,499,1.321864858
20RITI21328,14,28,14_28,500,1.171243409
20RITI21428,15,28,15_28,501,0.99045592
20RITI21528,16,28,16_28,502,1.0138756
20RITI21628,17,28,17_28,503,1.255467675
20RITI21728,18,28,18_28,504,1.089074079
20RITI20029,1,29,1_29,505,1.117652892
20RITI20129,2,29,2_29,506,0.945427217
20RITI20229,3,29,3_29,507,0.675917065
20RITI20329,4,29,4_29,508,0.709459091
20RITI20429,5,29,5_29,509,1.178906999
20RITI20529,6,29,6_29,510,0.874041066
20RITI20629,7,29,7_29,511,1.149854236
20RITI20729,8,29,8_29,512,1.010496682
20RITI20829,9,29,9_29,513,1.228879466
20RITI20929,10,29,10_29,514,0.943844812
20RITI21029,11,29,11_29,515,1.205032342
20RITI21129,12,29,12_29,516,1.086150624
20RITI21229,13,29,13_29,517,1.254791675
20RITI21329,14,29,14_29,518,0.883740026
20RITI21429,15,29,15_29,519,1.103242404
20RITI21529,16,29,16_29,520,1.177558414
20RITI21629,17,29,17_29,521,1.030759648
20RITI21729,18,29,18_29,522,1.085474945
20RITI20030,1,30,1_30,523,0.97446354
20RITI20130,2,30,2_30,524,0.844552327
20RITI20230,3,30,3_30,525,1.14175463
20RITI20330,4,30,4_30,526,1.118781942
20RITI20430,5,30,5_30,527,1.305451622
20RITI20530,6,30,6_30,528,0.769367115
20RITI20630,7,30,7_30,529,1.349566028
20RITI20730,8,30,8_30,530,1.243744903
20RITI20830,9,30,9_30,531,1.546139821
20RITI20930,10,30,10_30,532,1.097179106
20RITI21030,11,30,11_30,533,1.248930161
20RITI21130,12,30,12_30,534,1.233619638
20RITI21230,13,30,13_30,535,1.256821506
20RITI21330,14,30,14_30,536,0.981896331
20RITI21430,15,30,15_30,537,1.030080136
20RITI21530,16,30,16_30,538,1.004863257
20RITI21630,17,30,17_30,539,0.93888593
20RITI21730,18,30,18_30,540,0.948570314
20RITI20031,1,31,1_31,541,0.966134058
20RITI20131,2,31,2_31,542,0.909394629
20RITI20231,3,31,3_31,543,1.170583074
20RITI20331,4,31,4_31,544,0.882610366
20RITI20431,5,31,5_31,545,1.101230622
20RITI20531,6,31,6_31,546,1.093796777
20RITI20631,7,31,7_31,547,1.346648393
20RITI20731,8,31,8_31,548,1.13206533
20RITI20831,9,31,9_31,549,1.21178472
20RITI20931,10,31,10_31,550,1.233388635
20RITI21031,11,31,11_31,551,1.365779001
20RITI21131,12,31,12_31,552,1.318275701
20RITI21231,13,31,13_31,553,1.268062934
20RITI21331,14,31,14_31,554,1.005538636
20RITI21431,15,31,15_31,555,1.349345731
20RITI21531,16,31,16_31,556,0.991340919
20RITI21631,17,31,17_31,557,0.716216129
20RITI21731,18,31,18_31,558,0.937991952
20RITI20032,1,32,1_32,559,1.298468303
20RITI20132,2,32,2_32,560,1.178452554
20RITI20232,3,32,3_32,561,1.278875147
20RITI20332,4,32,4_32,562,1.197374307
20RITI20432,5,32,5_32,563,1.229345129
20RITI20532,6,32,6_32,564,0.760567328
20RITI20632,7,32,7_32,565,1.257480793
20RITI20732,8,32,8_32,566,1.191298769
20RITI20832,9,32,9_32,567,1.358109038
20RITI20932,10,32,10_32,568,1.346868581
20RITI21032,11,32,11_32,569,1.595222219
20RITI21132,12,32,12_32,570,1.391457096
20RITI21232,13,32,13_32,571,1.286536185
20RITI21332,14,32,14_32,572,0.98189546
20RITI21432,15,32,15_32,573,1.110233488
20RITI21532,16,32,16_32,574,1.076016354
20RITI21632,17,32,17_32,575,1.00553214
20RITI21732,18,32,18_32,576,1.048554472
20RITI20033,1,33,1_33,577,1.132965017
20RITI20133,2,33,2_33,578,1.011615228
20RITI20233,3,33,3_33,579,1.40812972
20RITI20333,4,33,4_33,580,1.241961317
20RITI20433,5,33,5_33,581,1.516193344
20RITI20533,6,33,6_33,582,1.204128395
20RITI20633,7,33,7_33,583,1.353172102
20RITI20733,8,33,8_33,584,1.23451466
20RITI20833,9,33,9_33,585,1.313776237
20RITI20933,10,33,10_33,586,1.560769399
20RITI21033,11,33,11_33,587,1.650827893
20RITI21133,12,33,12_33,588,1.510778819
20RITI21233,13,33,13_33,589,1.444589733
20RITI21333,14,33,14_33,590,1.155041801
20RITI21433,15,33,15_33,591,1.134320917
20RITI21533,16,33,16_33,592,1.247581203
20RITI21633,17,33,17_33,593,1.1007769
20RITI21733,18,33,18_33,594,0.996529633
20RITI20034,1,34,1_34,595,1.535316434
20RITI20134,2,34,2_34,596,1.009352819
20RITI20234,3,34,3_34,597,1.790426335
20RITI20334,4,34,4_34,598,1.354981613
20RITI20434,5,34,5_34,599,1.391679801
20RITI20534,6,34,6_34,600,1.086820527
20RITI20634,7,34,7_34,601,1.285622516
20RITI20734,8,34,8_34,602,1.145363099
20RITI20834,9,34,9_34,603,1.301612079
20RITI20934,10,34,10_34,604,1.134101561
20RITI21034,11,34,11_34,605,1.249153729
20RITI21134,12,34,12_34,606,0.997650826
