fid,id,BI2022_05_13,SCI2022_05_13,GLI2022_05_13,HI2022_05_13,NGRDI2022_05_13,SI2022_05_13,VARI2022_05_13,HUE2022_05_13,BGI2022_05_13,PSRI2022_05_13,NDVI2022_05_13,GNDVI2022_05_13,RVI2022_05_13,NDRE2022_05_13,TVI2022_05_13,CVI2022_05_13,EVI2022_05_13,CIG2022_05_13,CIRE2022_05_13,DVI2022_05_13,GR2022_05_13,NGBDI2022_05_13,BGI22022_05_13,RGBVI2022_05_13,GRVI2022_05_13,EXG2022_05_13,MGRVI2022_05_13,GLA2022_05_13,IHS2022_05_13
"21","1763",3031.35986328125,0.0958337634801865,0.237985894083977,-0.448047459125519,0.190812513232231,0.0958337634801865,0.284632086753845,-1.57079219818115,0.535251617431641,-0.0526456087827682,0.533855736255646,0.386217027902603,3.29051733016968,-0.393931418657303,377094.71875,1.52228820323944,1.83403992652893,1.25848066806793,-0.565209209918976,-10751.63671875,0.679525554180145,0.302718073129654,0.535251617431641,0.460972994565964,0.190812513232231,2574.0361328125,0.368218392133713,0.237985894083977,2884.67993164062
"22","1745",2928.99291992188,0.0881497785449028,0.257114559412003,-0.542537271976471,0.213851287961006,0.0881497785449028,0.31754344701767,-1.57079315185547,0.517041623592377,-0.0631129518151283,0.551714897155762,0.388162791728973,3.46144771575928,-0.363220602273941,419905.96875,1.41380035877228,1.91001534461975,1.26884341239929,-0.532886028289795,-9872.1533203125,0.647648334503174,0.3183553814888,0.517041623592377,0.492045938968658,0.213851287961006,3078.99633789062,0.408998072147369,0.257114559412003,2811.876953125
"23","1780",2594.55810546875,0.0608487538993359,0.300959050655365,-0.753439843654633,0.27654242515564,0.0608487538993359,0.408582776784897,-1.57079291343689,0.503109097480774,-0.0567018389701843,0.616247951984406,0.419824093580246,4.21169900894165,-0.432777374982834,438670.90625,1.36629104614258,2.27062106132507,1.44723045825958,-0.604109704494476,-12634.947265625,0.566732108592987,0.330575376749039,0.503109097480774,0.557803511619568,0.27654242515564,3012.7314453125,0.513792216777802,0.300959050655365,2465.8125
"24","1762",2747.13598632812,0.0796454176306725,0.270102173089981,-0.665419220924377,0.241801470518112,0.0796454176306725,0.367101311683655,-1.5707927942276,0.520583271980286,-0.0563558042049408,0.592206835746765,0.416133880615234,3.90444684028625,-0.4064901471138,424165.65625,1.44130945205688,2.11453747749329,1.42544281482697,-0.578020632266998,-11359.958984375,0.610563397407532,0.315284758806229,0.520583271980286,0.511310160160065,0.241801470518112,2849.20678710938,0.456889539957047,0.270102173089981,2605.88940429688
"25","1548",2606.16357421875,0.0664810016751289,0.278319001197815,-0.700084388256073,0.253055691719055,0.0664810016751289,0.375798344612122,-1.57079255580902,0.513947427272797,-0.0563945174217224,0.604878485202789,0.420419424772263,4.06173419952393,-0.413500219583511,409516.09375,1.43555665016174,2.19156289100647,1.45077133178711,-0.585072696208954,-11562.8544921875,0.596098244190216,0.321049839258194,0.513947427272797,0.524020910263062,0.253055691719055,2805.17822265625,0.475651979446411,0.278319001197815,2471.744140625
"26","1727",2715.34765625,0.041130043566227,0.337860345840454,-0.849152743816376,0.327757596969604,0.041130043566227,0.477719813585281,-1.57079339027405,0.476253688335419,-0.0676645934581757,0.662817060947418,0.430956691503525,4.9314980506897,-0.433014541864395,470000.21875,1.28643977642059,2.43995547294617,1.51467096805573,-0.604340732097626,-13803.525390625,0.506299018859863,0.354780673980713,0.476253688335419,0.608737766742706,0.327757596969604,3315.8828125,0.591927409172058,0.337860345840454,2525.43676757812
"27","1476",3104.64990234375,0.0229827053844929,0.347215682268143,-0.924619019031525,0.343554317951202,0.0229827053844929,0.510373830795288,-1.57079434394836,0.475369870662689,-0.0768373981118202,0.653029561042786,0.400622397661209,4.76417922973633,-0.413881093263626,533648.5625,1.15919256210327,2.58861827850342,1.33679473400116,-0.585453867912292,-14332.048828125,0.488588869571686,0.355592280626297,0.475369870662689,0.620706498622894,0.343554317951202,4058.2509765625,0.614571034908295,0.347215682268143,2886.92749023438
"28","1726",2525.66259765625,0.0506808646023273,0.29517737030983,-0.813277781009674,0.284383982419968,0.0506808646023273,0.430605262517929,-1.57079255580902,0.520985543727875,-0.0580861642956734,0.626417338848114,0.422714799642563,4.3535680770874,-0.431098937988281,420792.34375,1.36438953876495,2.34689378738403,1.46449208259583,-0.602472603321075,-12588.267578125,0.557166755199432,0.314936876296997,0.520985543727875,0.549311697483063,0.284383982419968,2811.33813476562,0.526211023330688,0.29517737030983,2390.203125
"29","1691",2880.40991210938,0.0387189388275146,0.305592089891434,-0.847036898136139,0.285792320966721,0.0387189388275146,0.430175095796585,-1.57079350948334,0.483196288347244,-0.0668177753686905,0.618231892585754,0.410008162260056,4.23878240585327,-0.406843543052673,459297.0625,1.30679631233215,2.45910358428955,1.38987731933594,-0.578377783298492,-12159.1376953125,0.555461168289185,0.348439186811447,0.483196288347244,0.562554180622101,0.285792320966721,3359.43481445312,0.528424382209778,0.305592089891434,2712.35815429688
"30","1709",2396.0458984375,0.046373974531889,0.292578011751175,-0.804610431194305,0.278340071439743,0.046373974531889,0.418664783239365,-1.57079219818115,0.510786354541779,-0.052898108959198,0.623095393180847,0.429662466049194,4.30638313293457,-0.435401052236557,414280.90625,1.37985181808472,2.33753252029419,1.50669550895691,-0.606661260128021,-12588.421875,0.56452888250351,0.323813945055008,0.510786354541779,0.545003294944763,0.278340071439743,2705.24145507812,0.51665335893631,0.292578011751175,2269.1279296875
