fid,id,BI2023_05_03,SCI2023_05_03,GLI2023_05_03,HI2023_05_03,NGRDI2023_05_03,SI2023_05_03,VARI2023_05_03,HUE2023_05_03,BGI2023_05_03,PSRI2023_05_03,NDVI2023_05_03,GNDVI2023_05_03,RVI2023_05_03,NDRE2023_05_03,TVI2023_05_03,CVI2023_05_03,EVI2023_05_03,CIG2023_05_03,CIRE2023_05_03,DVI2023_05_03,GR2023_05_03,NGBDI2023_05_03,BGI22023_05_03,RGBVI2023_05_03,GRVI2023_05_03,EXG2023_05_03,MGRVI2023_05_03,GLA2023_05_03,IHS2023_05_03
"30","1476",1722.33947753906,0.11466957628727,0.239519864320755,-0.406276226043701,0.190735578536987,0.11466957628727,0.282115608453751,-1.57078576087952,0.538296699523926,-0.125031396746635,0.736655294895172,0.608101904392242,6.59461116790771,0.272244721651077,522905.03125,2.73416495323181,2.12972617149353,3.10336804389954,0.748176574707031,4203.63232421875,0.679634034633636,0.300139307975769,0.538296699523926,0.464200139045715,0.190735578536987,1629.14868164062,0.368080377578735,0.239519864320755,1622.69458007812
"31","1619",1687.65551757812,0.152076169848442,0.173016607761383,0.0840719416737556,0.101032413542271,0.152076169848442,0.151573553681374,-1.57077467441559,0.583423316478729,-0.0798271745443344,0.673250555992126,0.610192000865936,5.12089967727661,0.293258249759674,417457.09375,3.20128703117371,1.83710193634033,3.13073110580444,0.829887986183167,3779.79296875,0.816476941108704,0.26308611035347,0.583423316478729,0.35324814915657,0.101032413542271,1129.83386230469,0.200023084878922,0.173016607761383,1628.09558105469
"32","1458",2173.13452148438,0.172516167163849,0.148522526025772,0.325149774551392,0.0691332593560219,0.172516167163849,0.102749563753605,-1.57078063488007,0.589205145835876,-0.0637315437197685,0.57794463634491,0.525758862495422,3.73871493339539,0.225889012217522,374500.53125,2.7800190448761,1.53623032569885,2.21726393699646,0.58360880613327,3063.77685546875,0.870674192905426,0.258490741252899,0.589205145835876,0.313517391681671,0.0691332593560219,1315.26586914062,0.137608826160431,0.148522526025772,2110.42846679688
"33","1780",1471.53747558594,0.103774882853031,0.211162760853767,-0.392310380935669,0.17257533967495,0.103774882853031,0.261133551597595,-1.57078146934509,0.576312601566315,-0.114471711218357,0.720694601535797,0.612264931201935,6.16062116622925,0.272180795669556,448610.03125,2.88087701797485,2.1537299156189,3.15816140174866,0.747935175895691,3605.68725585938,0.705647349357605,0.268783867359161,0.576312601566315,0.41248807311058,0.17257533967495,1348.67114257812,0.335168600082397,0.211162760853767,1405.08630371094
"34","1601",1571.22058105469,0.131641760468483,0.238436594605446,-0.329166829586029,0.185818180441856,0.131641760468483,0.271131634712219,-1.57078278064728,0.540142118930817,-0.122041575610638,0.755901992321014,0.646613478660583,7.19343185424805,0.318019896745682,531182.8125,3.10292601585388,2.09853148460388,3.65952515602112,0.932636976242065,4810.39013671875,0.68659919500351,0.298581451177597,0.540142118930817,0.462387144565582,0.185818180441856,1448.73303222656,0.359232604503632,0.238436594605446,1490.95300292969
"35","1422",1661.49914550781,0.156459853053093,0.20556828379631,-0.0703379213809967,0.133443042635918,0.156459853053093,0.195065304636955,-1.57078206539154,0.540621042251587,-0.0967888832092285,0.697098612785339,0.612198770046234,5.60280895233154,0.274787455797195,456009.40625,3.11434316635132,1.90648794174194,3.15728116035461,0.757812142372131,3835.62817382812,0.764535069465637,0.298177808523178,0.540621042251587,0.412913173437119,0.133443042635918,1384.10559082031,0.262216776609421,0.20556828379631,1588.76892089844
"36","1440",1577.41882324219,0.120673038065434,0.239515125751495,-0.391211360692978,0.191756814718246,0.120673038065434,0.282255113124847,-1.57078409194946,0.531430542469025,-0.124198623001575,0.75460010766983,0.638266682624817,7.14996910095215,0.305729597806931,518365.1875,3.0794951915741,2.13779497146606,3.52893471717834,0.880721986293793,4473.6005859375,0.6781947016716,0.30596849322319,0.531430542469025,0.46286353468895,0.191756814718246,1513.18225097656,0.369911730289459,0.239515125751495,1492.74780273438
"37","1583",1461.86022949219,0.12376107275486,0.252376139163971,-0.406814306974411,0.203077509999275,0.12376107275486,0.29816210269928,-1.5707825422287,0.534774482250214,-0.127381518483162,0.767934322357178,0.653365194797516,7.61824989318848,0.319648772478104,521303.25,3.09829521179199,2.15302562713623,3.76976132392883,0.939658105373383,4631.806640625,0.662403285503387,0.303123086690903,0.534774482250214,0.484933912754059,0.203077509999275,1434.52954101562,0.390068411827087,0.252376139163971,1379.76525878906
"38","1744",1557.21350097656,0.14963898062706,0.218715310096741,-0.209325760602951,0.160455718636513,0.14963898062706,0.233816862106323,-1.57077980041504,0.543853878974915,-0.106196314096451,0.714891016483307,0.610702037811279,6.01486301422119,0.276333630084991,449821.71875,3.02305793762207,1.98747503757477,3.13745307922363,0.763704538345337,3778.36376953125,0.723460853099823,0.295459389686584,0.543853878974915,0.428804576396942,0.160455718636513,1311.94067382812,0.312856614589691,0.218715310096741,1478.84020996094
"39","1762",1495.09716796875,0.132511928677559,0.199080035090446,-0.220247358083725,0.146067276597023,0.132511928677559,0.219630300998688,-1.57077980041504,0.571456670761108,-0.100154526531696,0.700920820236206,0.610076665878296,5.6871919631958,0.274451196193695,436021.0625,3.08777928352356,2.03547763824463,3.12921333312988,0.756534039974213,3633.783203125,0.745098233222961,0.272704571485519,0.571456670761108,0.394824117422104,0.146067276597023,1280.52062988281,0.286031901836395,0.199080035090446,1422.86694335938
"40","1404",1659.85107421875,0.136872604489326,0.230464652180672,-0.26555672287941,0.169426903128624,0.136872604489326,0.246574714779854,-1.57078301906586,0.529583990573883,-0.115544050931931,0.723316669464111,0.624372005462646,6.22847938537598,0.293802946805954,497409.875,3.03494572639465,2.02921295166016,3.32441711425781,0.832070767879486,4280.73486328125,0.710239470005035,0.307545065879822,0.529583990573883,0.451134532690048,0.169426903128624,1484.76318359375,0.329398274421692,0.230464652180672,1581.10900878906
"41","1547",1720.37585449219,0.180498704314232,0.199936300516129,0.0639408081769943,0.121734030544758,0.180498704314232,0.173261702060699,-1.57077956199646,0.541836142539978,-0.0900290235877037,0.683846473693848,0.595954298973083,5.32604122161865,0.267196476459503,418206.90625,2.98271298408508,1.76522672176361,2.9499351978302,0.729244530200958,3537.48999023438,0.782953798770905,0.297154724597931,0.541836142539978,0.407002449035645,0.121734030544758,1319.23400878906,0.239912763237953,0.199936300516129,1644.08215332031
"42","1565",1816.81616210938,0.186735302209854,0.191489443182945,0.106871865689754,0.111038468778133,0.186735302209854,0.159974709153175,-1.57077968120575,0.547893762588501,-0.0852297022938728,0.645724833011627,0.57062041759491,4.64532947540283,0.249623477458954,409674.90625,2.89211750030518,1.69865489006042,2.65788292884827,0.665328621864319,3330.32739257812,0.80011773109436,0.2920783162117,0.547893762588501,0.393138259649277,0.111038468778133,1331.27111816406,0.219372168183327,0.191489443182945,1728.27124023438
"43","1386",1743.64868164062,0.162090763449669,0.200313121080399,-0.0284592490643263,0.126813188195229,0.162090763449669,0.186426073312759,-1.5707825422287,0.547030329704285,-0.094826951622963,0.692101001739502,0.603787183761597,5.49563789367676,0.272469401359558,468670.5625,3.06432366371155,1.87058484554291,3.0477921962738,0.749025225639343,3927.6376953125,0.774917125701904,0.29279950261116,0.547030329704285,0.404330223798752,0.126813188195229,1420.80737304688,0.249612212181091,0.200313121080399,1663.17016601562
"44","1726",1489.48779296875,0.125904381275177,0.205898746848106,-0.246926516294479,0.150906190276146,0.125904381275177,0.229260012507439,-1.57077991962433,0.561144351959229,-0.10571613162756,0.709965586662292,0.620103359222412,5.89573287963867,0.297114104032516,443993.0625,3.14683079719543,2.05434346199036,3.2645902633667,0.845412075519562,3937.90600585938,0.73776113986969,0.281111538410187,0.561144351959229,0.408865541219711,0.150906190276146,1258.09655761719,0.295092314481735,0.205898746848106,1429.24560546875
"45","1332",1909.24230957031,0.14574271440506,0.19624987244606,-0.0990811139345169,0.131238460540771,0.14574271440506,0.194839105010033,-1.57078301906586,0.559956133365631,-0.0999793857336044,0.673157751560211,0.595107078552246,5.11916065216064,0.27610832452774,475125.65625,2.9890661239624,1.90092611312866,2.93957805633545,0.762844383716583,4103.59619140625,0.767973840236664,0.282087355852127,0.559956133365631,0.394181430339813,0.131238460540771,1444.96936035156,0.2580326795578,0.19624987244606,1835.59460449219
"46","1529",1671.11669921875,0.155945748090744,0.217487141489983,-0.12647756934166,0.147273540496826,0.155945748090744,0.213475957512856,-1.57078289985657,0.536478400230408,-0.105943292379379,0.703826785087585,0.606283962726593,5.75280904769897,0.279046535491943,477844.6875,2.97912216186523,1.91289794445038,3.07980346679688,0.774104118347168,4027.1298828125,0.743263423442841,0.301677912473679,0.536478400230408,0.430675446987152,0.147273540496826,1447.103515625,0.2882941365242,0.217487141489983,1595.14636230469
"47","1368",1718.43994140625,0.154570817947388,0.200116261839867,-0.0874002799391747,0.136440992355347,0.154570817947388,0.198016673326492,-1.57078218460083,0.543617963790894,-0.0988446101546288,0.691247940063477,0.603974401950836,5.47768974304199,0.27312895655632,461500.625,3.03264045715332,1.89757812023163,3.05017828941345,0.751519560813904,3875.65380859375,0.759880185127258,0.295657336711884,0.543617963790894,0.40292090177536,0.136440992355347,1402.13269042969,0.267894804477692,0.200116261839867,1644.07592773438
"48","1708",1486.18176269531,0.140335187315941,0.186123549938202,-0.096559964120388,0.127166092395782,0.140335187315941,0.18999145925045,-1.57077586650848,0.586229741573334,-0.0881796553730965,0.712935268878937,0.626441180706024,5.96707057952881,0.292053490877151,446830.3125,3.30970549583435,2.0029890537262,3.35390853881836,0.825072288513184,3936.92407226562,0.774361431598663,0.260851383209229,0.586229741573334,0.373828381299973,0.127166092395782,1128.48815917969,0.250284761190414,0.186123549938202,1426.63549804688
"49","1350",1932.11376953125,0.16108013689518,0.188271537423134,0.0202892925590277,0.113273106515408,0.16108013689518,0.170183598995209,-1.57078146934509,0.552980005741119,-0.0866799056529999,0.659729778766632,0.585520446300507,4.87768220901489,0.266386121511459,448629.40625,2.97749996185303,1.80136275291443,2.82532835006714,0.726229786872864,3798.03930664062,0.796504378318787,0.287846595048904,0.552980005741119,0.385814338922501,0.113273106515408,1395.62731933594,0.22367624938488,0.188271537423134,1856.89318847656
"50","1690",1653.9677734375,0.163897708058357,0.202767610549927,-0.0119465757161379,0.128390252590179,0.163897708058357,0.187117084860802,-1.57078051567078,0.549836754798889,-0.0946104452013969,0.684067070484161,0.605274260044098,5.33045816421509,0.284454882144928,442426.25,3.13932514190674,1.84966647624969,3.0668089389801,0.7950718998909,3867.35498046875,0.772436439990997,0.290458470582962,0.549836754798889,0.408936440944672,0.128390252590179,1325.62719726562,0.252616345882416,0.202767610549927,1585.4111328125
"51","1314",1896.45971679688,0.152767241001129,0.184584870934486,-0.0371936447918415,0.119726352393627,0.152767241001129,0.178035855293274,-1.57078206539154,0.560762822628021,-0.0932161062955856,0.637893855571747,0.565444588661194,4.52324485778809,0.251814067363739,416839.40625,2.89599347114563,1.82791316509247,2.6024055480957,0.673132300376892,3476.81176757812,0.786150693893433,0.281424671411514,0.560762822628021,0.375644356012344,0.119726352393627,1385.97021484375,0.236068800091743,0.184584870934486,1829.25769042969
"52","1672",1542.3662109375,0.16355587542057,0.194529995322227,0.0274077542126179,0.119820773601532,0.16355587542057,0.173886030912399,-1.57077634334564,0.561114966869354,-0.0892126187682152,0.698345065116882,0.624479830265045,5.63009309768677,0.301789045333862,429095.125,3.29030299186707,1.8729100227356,3.32594609260559,0.864463865756989,3939.0595703125,0.786000072956085,0.281135648488998,0.561114966869354,0.394722461700439,0.119820773601532,1181.55505371094,0.236249715089798,0.194529995322227,1480.87316894531
"53","1296",1861.91857910156,0.165405482053757,0.184396401047707,0.0610232092440128,0.109521843492985,0.165405482053757,0.159827992320061,-1.57078218460083,0.563723802566528,-0.0868579223752022,0.655536472797394,0.579155921936035,4.80613040924072,0.25755500793457,427445.875,2.90080642700195,1.7617347240448,2.75235462188721,0.693802356719971,3593.36010742188,0.802578330039978,0.278998225927353,0.563723802566528,0.375968992710114,0.109521843492985,1396.57238769531,0.216447383165359,0.184396401047707,1794.68420410156
"54","1654",1639.19897460938,0.1485236287117,0.192820340394974,-0.0568976327776909,0.124367520213127,0.1485236287117,0.183058097958565,-1.57077932357788,0.576662182807922,-0.0922889411449432,0.694900870323181,0.611601769924164,5.55524682998657,0.29460272192955,454790.40625,3.18041801452637,1.93202006816864,3.14935374259949,0.835281670093536,4049.48461914062,0.778777837753296,0.268502533435822,0.576662182807922,0.388720214366913,0.124367520213127,1250.6689453125,0.244946375489235,0.192820340394974,1576.55017089844
