fid,id,BI2023_09_27,SCI2023_09_27,GLI2023_09_27,HI2023_09_27,NGRDI2023_09_27,SI2023_09_27,VARI2023_09_27,HUE2023_09_27,BGI2023_09_27,PSRI2023_09_27,NDVI2023_09_27,GNDVI2023_09_27,RVI2023_09_27,NDRE2023_09_27,TVI2023_09_27,CVI2023_09_27,EVI2023_09_27,CIG2023_09_27,CIRE2023_09_27,DVI2023_09_27,GR2023_09_27,NGBDI2023_09_27,BGI22023_09_27,RGBVI2023_09_27,GRVI2023_09_27,EXG2023_09_27,MGRVI2023_09_27,GLA2023_09_27,IHS2023_09_27
"14","1620",1709.91491699219,0.199660554528236,0.120717369019985,0.639796495437622,0.0330920591950417,0.199660554528236,0.0503436215221882,-1.57069671154022,0.583617508411407,-0.0323217175900936,0.540391623973846,0.531344413757324,3.3515305519104,0.228514060378075,247541.796875,2.91832709312439,1.35358953475952,2.26752614974976,0.592399775981903,2281.64453125,0.935935914516449,0.262931257486343,0.583617508411407,0.277973711490631,0.0330920591950417,891.656127929688,0.066111721098423,0.120717369019985,1635.93103027344
"15","1602",1733.89233398438,0.198666676878929,0.13528236746788,0.503457605838776,0.0423742420971394,0.198666676878929,0.0644660294055939,-1.57075500488281,0.564765751361847,-0.0408649891614914,0.547470986843109,0.556284248828888,3.41960620880127,0.261982768774033,317726.65625,3.14731121063232,1.42518436908722,2.50739002227783,0.709963798522949,3042.68359375,0.918696701526642,0.278146594762802,0.564765751361847,0.305531591176987,0.0423742420971394,1084.81530761719,0.0845965892076492,0.13528236746788,1660.01245117188
"16","1745",1712.86071777344,0.226206913590431,0.0931341648101807,1.05121099948883,-0.00827552005648613,0.226206913590431,-0.0116538573056459,1.57053875923157,0.612726747989655,0.00845647975802422,0.485580623149872,0.508083403110504,2.88787865638733,0.21288974583149,216291.28125,2.96957445144653,1.15178918838501,2.06572985649109,0.540940165519714,1964.20788574219,1.01668918132782,0.240135699510574,0.612726747989655,0.226244032382965,-0.00827552005648613,690.305969238281,-0.0165499076247215,0.0931341648101807,1650.22961425781
"17","1584",1542.88659667969,0.199633032083511,0.128205358982086,0.553773760795593,0.0383339300751686,0.199633032083511,0.0564158447086811,-1.57072913646698,0.570187449455261,-0.0367901585996151,0.572308897972107,0.564679026603699,3.67627191543579,0.274156838655472,279999.84375,3.2915985584259,1.45154750347137,2.59431099891663,0.755416214466095,2751.86962890625,0.926162660121918,0.273733258247375,0.570187449455261,0.291947156190872,0.0383339300751686,933.710754394531,0.0765553638339043,0.128205358982086,1480.24365234375
"18","1727",1676.22473144531,0.237682417035103,0.099470816552639,1.03209865093231,-0.00789893884211779,0.237682417035103,-0.0111443568021059,1.57052862644196,0.594735503196716,0.00818896945565939,0.492626965045929,0.518552958965302,2.94187259674072,0.223502144217491,239059.71875,3.14022779464722,1.15323293209076,2.15414333343506,0.575667142868042,2216.17016601562,1.01592361927032,0.254126489162445,0.594735503196716,0.239660382270813,-0.00789893884211779,720.452087402344,-0.0157968923449516,0.099470816552639,1618.30480957031
"19","1566",1566.82800292969,0.231538787484169,0.11237458139658,0.847939372062683,0.0128760850057006,0.231538787484169,0.0191576983779669,-1.57059323787689,0.567809641361237,-0.0126936938613653,0.541874885559082,0.552993178367615,3.36561989784241,0.252578258514404,267153.53125,3.30797362327576,1.29570782184601,2.47420501708984,0.675865411758423,2612.44409179688,0.974575221538544,0.275665074586868,0.567809641361237,0.267637640237808,0.0128760850057006,782.50244140625,0.0257479008287191,0.11237458139658,1497.94274902344
"20","1709",2211.0927734375,0.24949748814106,0.0829058736562729,1.32392370700836,-0.028988054022193,0.24949748814106,-0.0423370599746704,1.57075989246368,0.61098325252533,0.032807607203722,0.415179371833801,0.457577735185623,2.41985201835632,0.180076688528061,212590.125,2.83709716796875,0.915847718715668,1.68716418743134,0.439252525568008,1932.65441894531,1.05970680713654,0.241477862000465,0.61098325252533,0.209349542856216,-0.028988054022193,732.222473144531,-0.0579274296760559,0.0829058736562729,2134.94091796875
"21","1548",1588.52697753906,0.250763654708862,0.108849555253983,1.00752568244934,-0.00194086413830519,0.250763654708862,-0.00279134721495211,1.56966280937195,0.573268830776215,0.00175907474476844,0.52039110660553,0.534067273139954,3.17006468772888,0.231965601444244,236382.9375,3.15358757972717,1.19511353969574,2.2924656867981,0.604050040245056,2247.22143554688,1.00388932228088,0.271238535642624,0.573268830776215,0.260694175958633,-0.00194086413830519,754.27490234375,-0.00388171384111047,0.108849555253983,1531.86303710938
"22","1691",1846.87536621094,0.210368722677231,0.130803748965263,0.617116153240204,0.036109946668148,0.210368722677231,0.0548433251678944,-1.57073152065277,0.570696532726288,-0.0347163639962673,0.544605195522308,0.540057241916656,3.39179420471191,0.238543450832367,281350.09375,2.89356780052185,1.34562230110168,2.34836721420288,0.626545131206512,2597.59619140625,0.930297076702118,0.273320436477661,0.570696532726288,0.294138848781586,0.036109946668148,1029.88244628906,0.0721258446574211,0.130803748965263,1775.91857910156
"23","1530",1758.8125,0.244970872998238,0.117649093270302,0.923059582710266,0.00519248936325312,0.244970872998238,0.00730053335428238,-1.5704003572464,0.565989196300507,-0.00503810634836555,0.535769641399384,0.540345549583435,3.30820608139038,0.2453902810812,277579.28125,3.3154776096344,1.26762211322784,2.35109448432922,0.650376677513123,2660.24072265625,0.989668667316437,0.277148008346558,0.565989196300507,0.279992580413818,0.00519248936325312,838.334533691406,0.0103846983984113,0.117649093270302,1701.39685058594
"24","1512",1453.02478027344,0.208587720990181,0.13964532315731,0.526443362236023,0.0438391454517841,0.208587720990181,0.0642720386385918,-1.57072770595551,0.56262880563736,-0.0391317903995514,0.604906558990479,0.580547690391541,4.06209325790405,0.277107268571854,292786.5,3.37612009048462,1.54606747627258,2.76812291145325,0.766662180423737,2837.33544921875,0.916004061698914,0.27989450097084,0.56262880563736,0.311285018920898,0.0438391454517841,859.701721191406,0.0875101014971733,0.13964532315731,1400.04931640625
"25","1673",1662.78991699219,0.235691517591476,0.117196410894394,0.874532759189606,0.00931037310510874,0.235691517591476,0.0138892214745283,-1.57046806812286,0.566083490848541,-0.00982936937361956,0.516992926597595,0.522985875606537,3.14072585105896,0.232704401016235,254900.390625,3.14140963554382,1.22290003299713,2.19274806976318,0.606557369232178,2424.1630859375,0.981551051139832,0.277071118354797,0.566083490848541,0.279220759868622,0.00931037310510874,846.54248046875,0.0186191331595182,0.117196410894394,1599.12622070312
"26","1494",1595.11535644531,0.214244440197945,0.133412539958954,0.611479043960571,0.0358796678483486,0.214244440197945,0.0522466264665127,-1.5707266330719,0.565225481987,-0.0335938818752766,0.551085114479065,0.55319732427597,3.45518779754639,0.249913975596428,274164.65625,3.11007571220398,1.40794003009796,2.47624897956848,0.666360855102539,2558.94091796875,0.930726170539856,0.277771174907684,0.565225481987,0.299277752637863,0.0358796678483486,927.780578613281,0.0716670751571655,0.133412539958954,1535.35729980469
"27","1655",1601.90393066406,0.227997243404388,0.103099696338177,1.00278723239899,-0.00415204651653767,0.227997243404388,-0.00603971304371953,1.57018077373505,0.595194160938263,0.00407688226550817,0.494614899158478,0.505588531494141,2.95737862586975,0.226917669177055,234779.796875,3.07134008407593,1.19917237758636,2.0452139377594,0.587046563625336,2200.93872070312,1.00833868980408,0.253765881061554,0.595194160938263,0.251765489578247,-0.00415204651653767,730.013061523438,-0.00830394960939884,0.103099696338177,1545.64697265625
"28","1798",1808.89709472656,0.247344568371773,0.0674166306853294,1.46014010906219,-0.0402196794748306,0.247344568371773,-0.0586731359362602,1.5707596540451,0.635405004024506,0.045096792280674,0.40174412727356,0.457026958465576,2.34305119514465,0.173648580908775,177256.828125,2.84432315826416,0.892108857631683,1.68342423439026,0.420277833938599,1550.61499023438,1.08381021022797,0.222938656806946,0.635405004024506,0.173726439476013,-0.0402196794748306,524.607849121094,-0.0803094506263733,0.0674166306853294,1745.61486816406
"29","1476",1995.193359375,0.247447147965431,0.110360480844975,0.914409160614014,0.00668148975819349,0.247447147965431,0.00977647211402655,-1.57054281234741,0.570603668689728,-0.00661933794617653,0.510367333889008,0.525557518005371,3.0846951007843,0.234611615538597,294955.15625,3.10664796829224,1.16363525390625,2.21547412872314,0.613052427768707,2751.14965820312,0.986725747585297,0.273395746946335,0.570603668689728,0.260409325361252,0.00668148975819349,942.207092285156,0.0133623834699392,0.110360480844975,1912.19604492188
"30","1637",1789.39111328125,0.236797079443932,0.0935128033161163,1.10153150558472,-0.0127175580710173,0.236797079443932,-0.0185507368296385,1.57064425945282,0.601786971092224,0.0132919801399112,0.467306673526764,0.495340645313263,2.75450587272644,0.21154972910881,225348.234375,2.97364258766174,1.07050609588623,1.96306920051575,0.536621630191803,2099.56884765625,1.02576279640198,0.248605474829674,0.601786971092224,0.232881113886833,-0.0127175580710173,711.733154296875,-0.0254310015588999,0.0935128033161163,1726.92944335938
"31","1780",1528.99560546875,0.255243122577667,0.0838814079761505,1.26698899269104,-0.0285820048302412,0.255243122577667,-0.0407254248857498,1.57071089744568,0.602036714553833,0.0305565427988768,0.462133526802063,0.496148645877838,2.71839499473572,0.206212639808655,198561.609375,3.00219225883484,1.02113056182861,1.96942460536957,0.519566416740417,1815.60668945312,1.05884599685669,0.248410850763321,0.602036714553833,0.214278295636177,-0.0285820048302412,590.943481445312,-0.0571173466742039,0.0838814079761505,1476.89477539062
"32","1458",2226.87939453125,0.252593636512756,0.0834477320313454,1.27221357822418,-0.0240095220506191,0.252593636512756,-0.0348252989351749,1.57074725627899,0.601682662963867,0.0265615619719028,0.425338745117188,0.453740328550339,2.48031139373779,0.178014487028122,219717.609375,2.74301099777222,0.95169860124588,1.66126251220703,0.433132916688919,1949.15197753906,1.04920029640198,0.248686850070953,0.601682662963867,0.211599737405777,-0.0240095220506191,770.688415527344,-0.0479913800954819,0.0834477320313454,2150.01953125
"33","1762",1658.23657226562,0.254158198833466,0.106408424675465,1.04639506340027,-0.0101632764562964,0.254158198833466,-0.0140421548858285,1.5705326795578,0.580701053142548,0.0103605771437287,0.492253065109253,0.510972321033478,2.93897104263306,0.230277121067047,242154.1875,3.16010332107544,1.12072134017944,2.0897479057312,0.598337769508362,2329.44848632812,1.0205352306366,0.265261352062225,0.580701053142548,0.258077412843704,-0.0101632764562964,759.834228515625,-0.0203244555741549,0.106408424675465,1599.49792480469
"34","1619",1856.69604492188,0.259431123733521,0.0772503092885017,1.37001156806946,-0.0331149585545063,0.259431123733521,-0.0480935759842396,1.57075142860413,0.61570817232132,0.0368539541959763,0.447392791509628,0.494918614625931,2.61920714378357,0.200231045484543,202005.609375,3.03705263137817,0.972735941410065,1.95975780487061,0.500722229480743,1926.33508300781,1.06849825382233,0.237847328186035,0.61570817232132,0.197075545787811,-0.0331149585545063,609.296752929688,-0.0661573708057404,0.0772503092885017,1799.0546875
"35","1440",1830.87377929688,0.250365316867828,0.0925783440470695,1.13259744644165,-0.013154836371541,0.250365316867828,-0.0187417734414339,1.57068002223969,0.590117633342743,0.013984601944685,0.479061603546143,0.509697735309601,2.83922553062439,0.212401404976845,235628.390625,3.08865451812744,1.09117472171783,2.07911658287048,0.539364635944366,2208.32885742188,1.02666032314301,0.257768601179123,0.590117633342743,0.23116634786129,-0.013154836371541,750.058959960938,-0.0263051204383373,0.0925783440470695,1764.81860351562
"36","1601",1715.05969238281,0.221093267202377,0.147921442985535,0.55601841211319,0.0459802523255348,0.221093267202377,0.0672651454806328,-1.57075297832489,0.53721696138382,-0.0431820973753929,0.579765737056732,0.566422402858734,3.75925016403198,0.272756099700928,333540.8125,3.09837508201599,1.40019297599792,2.61278486251831,0.750109076499939,3118.07446289062,0.912082016468048,0.301052540540695,0.53721696138382,0.328399568796158,0.0459802523255348,1138.59741210938,0.0917664915323257,0.147921442985535,1633.48583984375
"37","1744",1641.57604980469,0.247959166765213,0.09025938808918,1.15257561206818,-0.019841393455863,0.247959166765213,-0.0287081208080053,1.57066094875336,0.596378743648529,0.0204399153590202,0.472099214792252,0.501618504524231,2.78859066963196,0.214083299040794,214015.890625,3.10889077186584,1.1081999540329,2.01299023628235,0.544798970222473,2060.11108398438,1.04048609733582,0.252835512161255,0.596378743648529,0.225750118494034,-0.019841393455863,661.626098632812,-0.0396671667695045,0.09025938808918,1582.71716308594
"38","1422",1838.94885253906,0.294867247343063,0.0917937904596329,1.32282423973083,-0.0320803113281727,0.294867247343063,-0.0461736880242825,1.57075190544128,0.551941514015198,0.0351225435733795,0.465560793876648,0.503010332584381,2.74224042892456,0.224167227745056,225932.46875,3.23437976837158,0.980224072933197,2.02422857284546,0.577875137329102,2268.90356445312,1.06628715991974,0.288708329200745,0.551941514015198,0.243677854537964,-0.0320803113281727,714.095581054688,-0.0640946626663208,0.0917937904596329,1765.83154296875
"39","1726",1573.94689941406,0.248247310519218,0.0872891992330551,1.2138888835907,-0.0232285037636757,0.248247310519218,-0.0336453504860401,1.57069301605225,0.612883031368256,0.024593360722065,0.459588527679443,0.494493633508682,2.70088386535645,0.203183561563492,194712.96875,3.01207208633423,1.03403198719025,1.95642876625061,0.509988367557526,1781.26831054688,1.0475617647171,0.240015551447868,0.612883031368256,0.213026121258736,-0.0232285037636757,596.030456542969,-0.0464319512248039,0.0872891992330551,1521.96423339844
"40","1583",1732.35974121094,0.227453827857971,0.129641994833946,0.692778944969177,0.0290811769664288,0.227453827857971,0.0431085303425789,-1.5707072019577,0.560051083564758,-0.0288669895380735,0.530585110187531,0.527031004428864,3.26062321662903,0.249881684780121,281343.4375,3.0236976146698,1.30507302284241,2.2286069393158,0.666246056556702,2642.45971679688,0.943481266498566,0.282009273767471,0.560051083564758,0.295596480369568,0.0290811769664288,1000.37628173828,0.0581132061779499,0.129641994833946,1665.74719238281
"41","1565",1971.71520996094,0.259006202220917,0.100708082318306,1.11493015289307,-0.0121081462129951,0.259006202220917,-0.0170181803405285,1.57066583633423,0.575181424617767,0.0130258407443762,0.456016957759857,0.486819744110107,2.67658519744873,0.211098194122314,230812.859375,2.96440982818604,1.00304460525513,1.89726614952087,0.535169780254364,2167.884765625,1.02451312541962,0.26969501376152,0.575181424617767,0.243379831314087,-0.0121081462129951,821.150207519531,-0.0242127440869808,0.100708082318306,1899.44311523438
"42","1404",1852.28247070312,0.263635158538818,0.102361857891083,1.0711407661438,-0.00820708181709051,0.263635158538818,-0.0114334179088473,1.57061779499054,0.570605218410492,0.00856147333979607,0.495413422584534,0.523482382297516,2.96364092826843,0.234665051102638,255067.5,3.23734164237976,1.10691320896149,2.19711685180664,0.613234877586365,2471.8818359375,1.01654994487762,0.27339443564415,0.570605218410492,0.24898923933506,-0.00820708181709051,836.968811035156,-0.0164130590856075,0.102361857891083,1787.59326171875
"43","1708",1692.69421386719,0.236743956804276,0.0932231619954109,1.14135706424713,-0.0124141965061426,0.236743956804276,-0.0186321903020144,1.57063269615173,0.609639585018158,0.0134087791666389,0.474567413330078,0.503409802913666,2.80638742446899,0.203872919082642,212896.265625,2.96928215026855,1.08900284767151,2.02746558189392,0.512161791324615,1924.89172363281,1.02514052391052,0.242514178156853,0.609639585018158,0.22362644970417,-0.0124141965061426,701.744445800781,-0.0248245671391487,0.0932231619954109,1638.42138671875
"44","1547",1670.41235351562,0.258731633424759,0.115433253347874,1.01549315452576,-0.00192084338050336,0.258731633424759,-0.00271554058417678,1.56979596614838,0.556064665317535,0.00203063688240945,0.516378819942474,0.530494093894958,3.13546776771545,0.229228809475899,252482.109375,3.10815834999084,1.14323830604553,2.2597975730896,0.594803810119629,2382.10668945312,1.00384914875031,0.28529366850853,0.556064665317535,0.276053994894028,-0.00192084338050336,834.79052734375,-0.00384167255833745,0.115433253347874,1603.171875
"45","1386",1887.89794921875,0.287155002355576,0.0948042199015617,1.27199983596802,-0.0272698644548655,0.287155002355576,-0.0384131260216236,1.57073962688446,0.561464786529541,0.0301834009587765,0.45477968454361,0.49284952878952,2.66824197769165,0.209879919886589,228277.75,3.19830870628357,0.986015260219574,1.94360268115997,0.531260848045349,2209.4375,1.05606865882874,0.28084859251976,0.561464786529541,0.24507600069046,-0.0272698644548655,755.089599609375,-0.0544992014765739,0.0948042199015617,1813.58447265625
"46","1368",1782.15991210938,0.275099605321884,0.0906665846705437,1.25867652893066,-0.0248933844268322,0.275099605321884,-0.0362635217607021,1.57073485851288,0.577626824378967,0.0282985232770443,0.470197260379791,0.503903269767761,2.77498984336853,0.217416152358055,222399.40625,3.15605878829956,1.01627588272095,2.03147149085999,0.555636703968048,2119.296875,1.05105769634247,0.267726987600327,0.577626824378967,0.232201635837555,-0.0248933844268322,704.865905761719,-0.0497559383511543,0.0906665846705437,1712.61059570312
"47","1350",2071.5439453125,0.26651519536972,0.0813729092478752,1.32321417331696,-0.0279274135828018,0.26651519536972,-0.040547214448452,1.57075810432434,0.599007189273834,0.0325001776218414,0.434107929468155,0.477783054113388,2.53424310684204,0.192147448658943,213669.875,2.94465851783752,0.941656291484833,1.8298259973526,0.475699335336685,1978.98010253906,1.05745959281921,0.25077611207962,0.599007189273834,0.20846101641655,-0.0279274135828018,723.030517578125,-0.0558112971484661,0.0813729092478752,1996.90661621094
"48","1529",1880.73681640625,0.243743389844894,0.105157934129238,1.07856488227844,-0.0086761862039566,0.243743389844894,-0.0127147240564227,1.57060480117798,0.577483713626862,0.00946199987083673,0.484034955501556,0.498170137405396,2.87623167037964,0.219655066728592,257479.59375,2.99136257171631,1.08159160614014,1.98541462421417,0.562969148159027,2432.54907226562,1.01750421524048,0.267841905355453,0.577483713626862,0.255725473165512,-0.0086761862039566,853.284973144531,-0.0173510666936636,0.105157934129238,1811.85778808594
"49","1690",1657.84899902344,0.216466084122658,0.12781286239624,0.691411733627319,0.0270155183970928,0.216466084122658,0.0401324145495892,-1.57071828842163,0.570618331432343,-0.0266716927289963,0.559582531452179,0.557195663452148,3.54114627838135,0.256422221660614,274123.375,3.16960525512695,1.3492203950882,2.51666784286499,0.68969851732254,2633.82885742188,0.947390258312225,0.27338382601738,0.570618331432343,0.291382610797882,0.0270155183970928,924.800170898438,0.0539916306734085,0.12781286239624,1596.03515625
"50","1332",1966.55065917969,0.24514128267765,0.0911192074418068,1.16065073013306,-0.0148716932162642,0.24514128267765,-0.0216324757784605,1.57071876525879,0.603184103965759,0.0160977188497782,0.469333410263062,0.497907042503357,2.76884508132935,0.209781333804131,244267.234375,3.02405142784119,1.04781901836395,1.98332619667053,0.530945003032684,2265.171875,1.03019237518311,0.247517347335815,0.603184103965759,0.222513422369957,-0.0148716932162642,774.167053222656,-0.0297368094325066,0.0911192074418068,1901.7294921875
"51","1672",1578.87548828125,0.254221498966217,0.118757523596287,0.984593152999878,-0.00165581447072327,0.254221498966217,-0.00229053804650903,1.56885945796967,0.562400281429291,0.00180936674587429,0.541862905025482,0.546723127365112,3.36550569534302,0.242307916283607,248184.546875,3.29958462715149,1.20424664020538,2.41231441497803,0.639594733715057,2410.22729492188,1.00331711769104,0.28008171916008,0.562400281429291,0.282066404819489,-0.00165581447072327,804.227844238281,-0.0033116196282208,0.118757523596287,1514.54272460938
"52","1511",1821.79296875,0.246095046401024,0.0908204615116119,1.20530259609222,-0.0194910131394863,0.246095046401024,-0.0278438236564398,1.57071888446808,0.604115843772888,0.0207499600946903,0.470009684562683,0.496680736541748,2.77365398406982,0.204606682062149,218923,3.01576399803162,1.03684258460999,1.97362112998962,0.514479279518127,2045.59521484375,1.03975689411163,0.246792733669281,0.604115843772888,0.220925137400627,-0.0194910131394863,692.535400390625,-0.0389672257006168,0.0908204615116119,1760.44543457031
"53","1493",1823.93225097656,0.246010944247246,0.108716778457165,0.973130345344543,0.000876083679031581,0.246010944247246,0.00127643696032465,-1.5688636302948,0.579509615898132,-0.000985817983746529,0.481771796941757,0.503231346607208,2.85930371284485,0.212436512112617,246912.296875,2.98851776123047,1.13795495033264,2.02601909637451,0.539477825164795,2219.07299804688,0.998249351978302,0.266215801239014,0.579509615898132,0.258190751075745,0.000876083679031581,885.633117675781,0.0017521659610793,0.108716778457165,1758.52087402344
"54","1654",1734.55090332031,0.248353272676468,0.0963194891810417,1.13641202449799,-0.0157535467296839,0.248353272676468,-0.0232656002044678,1.57064974308014,0.5986168384552,0.0163049940019846,0.475752770900726,0.498651951551437,2.81499409675598,0.222283005714417,224460.265625,3.13962817192078,1.10508263111115,1.98924469947815,0.571629524230957,2233.25854492188,1.03201138973236,0.251081556081772,0.5986168384552,0.232449576258659,-0.0157535467296839,715.837524414062,-0.0314992740750313,0.0963194891810417,1685.77966308594
