fid,id,BI2023_05_19,SCI2023_05_19,GLI2023_05_19,HI2023_05_19,NGRDI2023_05_19,SI2023_05_19,VARI2023_05_19,HUE2023_05_19,BGI2023_05_19,PSRI2023_05_19,NDVI2023_05_19,GNDVI2023_05_19,RVI2023_05_19,NDRE2023_05_19,TVI2023_05_19,CVI2023_05_19,EVI2023_05_19,CIG2023_05_19,CIRE2023_05_19,DVI2023_05_19,GR2023_05_19,NGBDI2023_05_19,BGI22023_05_19,RGBVI2023_05_19,GRVI2023_05_19,EXG2023_05_19,MGRVI2023_05_19,GLA2023_05_19,IHS2023_05_19
"11","1799",1430.4140625,0.128791630268097,0.263044774532318,-0.447461873292923,0.21602600812912,0.128791630268097,0.312549978494644,-1.57077550888062,0.517272293567657,-0.132262766361237,0.782791614532471,0.682974576950073,8.20774841308594,0.374489456415176,537781.6875,3.37155389785767,2.1928379535675,4.30864286422729,1.19738817214966,5456.90380859375,0.644701659679413,0.318154960870743,0.517272293567657,0.507291913032532,0.21602600812912,1290.1630859375,0.412788331508636,0.263044774532318,1333.28857421875
"12","1620",1159.8759765625,0.112999282777309,0.307593792676926,-0.607870519161224,0.277127057313919,0.112999282777309,0.395154356956482,-1.57077038288116,0.485586732625961,-0.149106547236443,0.839027643203735,0.715019881725311,11.4244937896729,0.41317343711853,522026.65625,3.49639701843262,2.32214260101318,5.01803302764893,1.40816211700439,5460.4169921875,0.566014885902405,0.346269428730011,0.485586732625961,0.571313381195068,0.277127057313919,1186.73388671875,0.514723658561707,0.307593792676926,1066.14807128906
"13","1781",1702.81799316406,0.171008005738258,0.218851312994957,-0.124342858791351,0.149707913398743,0.171008005738258,0.216697156429291,-1.57077932357788,0.53016984462738,-0.109373413026333,0.708696484565735,0.630032777786255,5.86569166183472,0.322913616895676,472893.46875,3.31993937492371,1.90677046775818,3.40588450431824,0.953832864761353,4502.82666015625,0.73957222700119,0.307044446468353,0.53016984462738,0.436274856328964,0.149707913398743,1348.3818359375,0.292852312326431,0.218851312994957,1623.88317871094
"14","1602",1175.91296386719,0.122306779026985,0.309664070606232,-0.584134221076965,0.27838197350502,0.122306779026985,0.394241183996201,-1.57077550888062,0.484222739934921,-0.142325982451439,0.852895557880402,0.729111433029175,12.5957841873169,0.422838240861893,596430.0625,3.58450269699097,2.3080370426178,5.38311004638672,1.46523308753967,6267.60693359375,0.564477622509003,0.347506642341614,0.484222739934921,0.575465798377991,0.27838197350502,1299.55773925781,0.516719996929169,0.309664070606232,1071.78857421875
"15","1763",1361.7275390625,0.146732822060585,0.241297349333763,-0.368027180433273,0.192703038454056,0.146732822060585,0.283105880022049,-1.57077193260193,0.531006813049316,-0.120143815875053,0.773944556713104,0.673089504241943,7.84738874435425,0.373472511768341,496243.0625,3.474200963974,2.1419780254364,4.11788368225098,1.19219827651978,5094.6162109375,0.676863372325897,0.306329935789108,0.531006813049316,0.476029127836227,0.192703038454056,1194.10693359375,0.371606647968292,0.241297349333763,1274.716796875
"16","1584",1269.97790527344,0.155782014131546,0.269789427518845,-0.434172093868256,0.229598894715309,0.155782014131546,0.329217821359634,-1.57077288627625,0.503212988376617,-0.124476857483387,0.808674395084381,0.693926453590393,9.45338535308838,0.392592757940292,528868.875,3.57679677009583,2.21216630935669,4.53437662124634,1.29268395900726,5431.61767578125,0.626546680927277,0.33048340678215,0.503212988376617,0.518357276916504,0.229598894715309,1231.83996582031,0.436203062534332,0.269789427518845,1171.27429199219
"17","1745",1498.228515625,0.108933985233307,0.250576108694077,-0.545520901679993,0.222644597291946,0.108933985233307,0.339256942272186,-1.57077574729919,0.543870508670807,-0.130995541810989,0.789246678352356,0.671948730945587,8.48977756500244,0.37184339761734,534478.0625,3.2026047706604,2.26953363418579,4.09660816192627,1.18391954898834,5374.77978515625,0.635798335075378,0.295445442199707,0.543870508670807,0.490835398435593,0.222644597291946,1306.50744628906,0.424258440732956,0.250576108694077,1396.58227539062
"18","1727",1380.67138671875,0.132199019193649,0.261548101902008,-0.461833626031876,0.21807773411274,0.132199019193649,0.319358170032501,-1.57077836990356,0.516469419002533,-0.127167999744415,0.823837459087372,0.710665702819824,10.3531618118286,0.406854927539825,598971.3125,3.69689965248108,2.24816536903381,4.91241931915283,1.37185645103455,6236.6357421875,0.641931354999542,0.318852871656418,0.516469419002533,0.502549290657043,0.21807773411274,1328.16845703125,0.41635450720787,0.261548101902008,1287.94763183594
"19","1566",1072.80969238281,0.119605533778667,0.28849196434021,-0.598884165287018,0.264218419790268,0.119605533778667,0.385886400938034,-1.57077193260193,0.505724191665649,-0.136290550231934,0.856295824050903,0.743481755256653,12.9174757003784,0.44435054063797,599951.5625,3.90499424934387,2.32874536514282,5.79671573638916,1.59939169883728,6465.423828125,0.582005083560944,0.328264504671097,0.505724191665649,0.540210604667664,0.264218419790268,1164.97790527344,0.493953287601471,0.28849196434021,991.611022949219
"20","1548",1267.07263183594,0.133895501494408,0.276667803525925,-0.497591137886047,0.240022778511047,0.133895501494408,0.347363710403442,-1.57077300548553,0.506404161453247,-0.131570056080818,0.822630286216736,0.713215172290802,10.2758817672729,0.406234681606293,566549.625,3.63194894790649,2.25077414512634,4.97387027740479,1.36833417415619,5846.40625,0.612873613834381,0.327664911746979,0.506404161453247,0.526324093341827,0.240022778511047,1226.91870117188,0.453896135091782,0.276667803525925,1176.85205078125
"21","1709",1240.60119628906,0.136266678571701,0.23348343372345,-0.37838289141655,0.189500033855438,0.136266678571701,0.285566419363022,-1.57076609134674,0.548718869686127,-0.113283947110176,0.797797381877899,0.705635905265808,8.89107036590576,0.409737825393677,524389.25,3.90961337089539,2.2176501750946,4.79430818557739,1.38832497596741,5614.7666015625,0.681378662586212,0.291389971971512,0.548718869686127,0.457100629806519,0.189500033855438,1045.53588867188,0.365861892700195,0.23348343372345,1174.10754394531
"22","1530",1178.05725097656,0.104977324604988,0.302632480859756,-0.629880726337433,0.275574296712875,0.104977324604988,0.400784105062485,-1.57077503204346,0.49482199549675,-0.144113883376122,0.854851067066193,0.736929297447205,12.7789535522461,0.434791326522827,594896.875,3.65241813659668,2.34187722206116,5.60251903533936,1.5385160446167,6363.56005859375,0.567921221256256,0.337951958179474,0.49482199549675,0.566610157489777,0.275574296712875,1282.42211914062,0.512247920036316,0.302632480859756,1085.41711425781
"23","1691",1440.83056640625,0.133627623319626,0.271550565958023,-0.476997792720795,0.229797378182411,0.133627623319626,0.332981586456299,-1.57077932357788,0.510977387428284,-0.132462069392204,0.816956758499146,0.698388636112213,9.9263801574707,0.394409030675888,569274.3125,3.5279803276062,2.21936297416687,4.63105010986328,1.30255925655365,5857.5419921875,0.626284241676331,0.323646545410156,0.510977387428284,0.518027722835541,0.229797378182411,1374.52404785156,0.436542272567749,0.271550565958023,1343.08984375
"24","1512",1213.74291992188,0.113889165222645,0.28754660487175,-0.578027307987213,0.259577363729477,0.113889165222645,0.37549614906311,-1.57076990604401,0.505974590778351,-0.142336204648018,0.825757801532745,0.709398746490479,10.4782772064209,0.405346274375916,505585.875,3.39315009117126,2.29393982887268,4.88228273391724,1.3633017539978,5243.80810546875,0.587834179401398,0.328043669462204,0.505974590778351,0.546855807304382,0.259577363729477,1180.2177734375,0.486382097005844,0.28754660487175,1130.61865234375
"25","1673",1235.17700195312,0.153105303645134,0.27274763584137,-0.417257398366928,0.227708175778389,0.153105303645134,0.327299118041992,-1.57077264785767,0.503213286399841,-0.123818293213844,0.826875686645508,0.712752461433411,10.5523929595947,0.409651726484299,563738.4375,3.67579770088196,2.21603012084961,4.96263599395752,1.38783061504364,5914.943359375,0.629051625728607,0.330483198165894,0.503213286399841,0.523799479007721,0.227708175778389,1207.91162109375,0.432966589927673,0.27274763584137,1141.84802246094
"26","1494",1158.45349121094,0.126223564147949,0.285675972700119,-0.566405892372131,0.261465817689896,0.126223564147949,0.374462813138962,-1.5707700252533,0.502457499504089,-0.14090758562088,0.83074277639389,0.709786176681519,10.8163356781006,0.421639531850815,532688.5,3.51233816146851,2.28740239143372,4.89147043228149,1.45805108547211,5674.5263671875,0.585457146167755,0.331152498722076,0.502457499504089,0.539644777774811,0.261465817689896,1172.1162109375,0.48946937918663,0.285675972700119,1072.18518066406
"27","1655",1360.62841796875,0.157345831394196,0.255917310714722,-0.376767098903656,0.209624335169792,0.157345831394196,0.303453803062439,-1.5707745552063,0.512257635593414,-0.122837230563164,0.806923627853394,0.69851416349411,9.35860061645508,0.402435332536697,542763.75,3.65836572647095,2.18220710754395,4.63381052017212,1.34691798686981,5747.46533203125,0.653405904769897,0.322525978088379,0.512257635593414,0.495450258255005,0.209624335169792,1233.06665039062,0.401601344347,0.255917310714722,1264.48193359375
"28","1476",1501.92199707031,0.129319354891777,0.28391045331955,-0.513523161411285,0.245386436581612,0.129319354891777,0.355885982513428,-1.57078099250793,0.505276322364807,-0.14053963124752,0.817716121673584,0.681056976318359,9.97190570831299,0.378266394138336,586485.6875,3.1258397102356,2.2341833114624,4.27071285247803,1.21681177616119,5807.1171875,0.605927228927612,0.32865971326828,0.505276322364807,0.536538898944855,0.245386436581612,1481.37902832031,0.462899625301361,0.28391045331955,1377.28063964844
"29","1637",1019.37677001953,0.134815096855164,0.251035451889038,-0.435379713773727,0.212314411997795,0.134815096855164,0.308737933635712,-1.5707585811615,0.53105765581131,-0.119055047631264,0.837438523769379,0.740055084228516,11.3030395507812,0.453067928552628,509172.59375,4.16223526000977,2.26889276504517,5.6939377784729,1.65676128864288,5726.22607421875,0.649737060070038,0.306286513805389,0.53105765581131,0.486252218484879,0.212314411997795,931.545288085938,0.406313300132751,0.251035451889038,954.938537597656
"30","1798",1359.28881835938,0.118300519883633,0.252949118614197,-0.510321497917175,0.223349049687386,0.118300519883633,0.327101498842239,-1.57077848911285,0.535878658294678,-0.130780339241028,0.802160322666168,0.688941836357117,9.10919952392578,0.386454463005066,569506.375,3.5060715675354,2.2522087097168,4.42966556549072,1.25974178314209,5830.19140625,0.634856343269348,0.302186191082001,0.535878658294678,0.488178908824921,0.223349049687386,1324.08459472656,0.42547345161438,0.252949118614197,1270.93273925781
"31","1619",1219.7158203125,0.111350320279598,0.243337392807007,-0.520346164703369,0.215355753898621,0.111350320279598,0.322333574295044,-1.5707700252533,0.550875663757324,-0.125738799571991,0.820258259773254,0.718961775302887,10.1270742416382,0.421682745218277,539366.375,3.87470960617065,2.30129671096802,5.1164698600769,1.45830941200256,5819.84716796875,0.645608723163605,0.289594054222107,0.550875663757324,0.471914529800415,0.215355753898621,1099.56079101562,0.411621272563934,0.243337392807007,1144.09155273438
"32","1458",1743.99182128906,0.155282944440842,0.233327031135559,-0.197336047887802,0.164503484964371,0.155282944440842,0.236596778035164,-1.57078123092651,0.520995259284973,-0.118851654231548,0.720489740371704,0.625434875488281,6.15537309646606,0.333129733800888,492986.0625,3.14867568016052,1.98542428016663,3.3395254611969,0.999083995819092,4762.61328125,0.717470169067383,0.314928531646729,0.520995259284973,0.459762662649155,0.164503484964371,1459.95764160156,0.320338189601898,0.233327031135559,1661.76416015625
"33","1440",1150.71520996094,0.0738359019160271,0.298081785440445,-0.744455873966217,0.290107160806656,0.0738359019160271,0.432383269071579,-1.57077538967133,0.513515889644623,-0.15440446138382,0.858433067798615,0.734031081199646,13.1275978088379,0.436750948429108,608010.8125,3.55002498626709,2.41152405738831,5.51967573165894,1.55082738399506,6382.40625,0.550258755683899,0.321426510810852,0.513515889644623,0.558223724365234,0.290107160806656,1279.75915527344,0.535172998905182,0.298081785440445,1058.62170410156
"34","1780",1371.44970703125,0.13384847342968,0.255087703466415,-0.450670510530472,0.21952985227108,0.13384847342968,0.320807546377182,-1.57077503204346,0.525879800319672,-0.124283343553543,0.806621909141541,0.686812996864319,9.34243583679199,0.38284832239151,555559.3125,3.59380650520325,2.22903537750244,4.38596200942993,1.24069452285767,5796.56982421875,0.639976263046265,0.31071925163269,0.525879800319672,0.492631405591965,0.21952985227108,1233.31677246094,0.418872803449631,0.255087703466415,1273.92834472656
"35","1601",1168.93444824219,0.110033832490444,0.293022930622101,-0.596199452877045,0.265122890472412,0.110033832490444,0.385731220245361,-1.57077383995056,0.502391517162323,-0.140756025910378,0.852797269821167,0.733226835727692,12.5867080688477,0.432492345571518,599812,3.73332071304321,2.32481813430786,5.4970064163208,1.52418148517609,6499.0185546875,0.580874085426331,0.331210941076279,0.502391517162323,0.548697948455811,0.265122890472412,1223.6220703125,0.49542248249054,0.293022930622101,1082.12097167969
"36","1762",1255.48486328125,0.119200497865677,0.250489562749863,-0.509692311286926,0.22367587685585,0.119200497865677,0.329636037349701,-1.5707733631134,0.539048135280609,-0.123997882008553,0.817625284194946,0.706355392932892,9.9664363861084,0.398854702711105,572784.125,3.68262457847595,2.27670049667358,4.81095409393311,1.32698273658752,6000.38232421875,0.634419739246368,0.299504518508911,0.539048135280609,0.486253798007965,0.22367587685585,1195.45080566406,0.42603674530983,0.250489562749863,1172.7119140625
"37","1422",1217.26684570312,0.0994144231081009,0.287713617086411,-0.618594110012054,0.258769750595093,0.0994144231081009,0.381345152854919,-1.57077753543854,0.5079545378685,-0.142862766981125,0.838159024715424,0.719227015972137,11.3578109741211,0.417886704206467,600030.4375,3.60305619239807,2.3400297164917,5.12319326400757,1.43575727939606,6291.923828125,0.588852941989899,0.326299905776978,0.5079545378685,0.539858877658844,0.258769750595093,1325.07214355469,0.48505911231041,0.287713617086411,1133.52478027344
"38","1583",1118.86853027344,0.126612707972527,0.293782263994217,-0.546119213104248,0.261287599802017,0.126612707972527,0.37664133310318,-1.57077479362488,0.492073059082031,-0.140184089541435,0.853504002094269,0.73955625295639,12.6522483825684,0.443356394767761,592126.875,3.93336510658264,2.29531335830688,5.67920160293579,1.59296333789825,6470.908203125,0.585681140422821,0.340416938066483,0.492073059082031,0.550670027732849,0.261287599802017,1234.99377441406,0.489178419113159,0.293782263994217,1031.01477050781
"39","1744",1461.06579589844,0.119764998555183,0.2373176664114,-0.428393334150314,0.201538771390915,0.119764998555183,0.30096623301506,-1.57077324390411,0.5488361120224,-0.117573291063309,0.779537916183472,0.670434415340424,8.07185554504395,0.36901181936264,516955.84375,3.32251000404358,2.22735357284546,4.06859731674194,1.16963148117065,5248.96875,0.664532244205475,0.29129222035408,0.5488361120224,0.465002536773682,0.201538771390915,1217.9951171875,0.387344419956207,0.2373176664114,1366.69323730469
"40","1404",1207.32531738281,0.119716376066208,0.284837692975998,-0.531647622585297,0.246125876903534,0.119716376066208,0.357607245445251,-1.57077550888062,0.502283334732056,-0.13751956820488,0.841640532016754,0.724637448787689,11.6294937133789,0.424815475940704,573048.125,3.68253660202026,2.28802895545959,5.26315307617188,1.47714507579803,6160.09130859375,0.604974329471588,0.331306785345078,0.502283334732056,0.539545834064484,0.246125876903534,1260.98217773438,0.464135378599167,0.284837692975998,1121.88903808594
"41","1726",1184.01574707031,0.0839166790246964,0.251746714115143,-0.630024790763855,0.232078909873962,0.0839166790246964,0.355641663074493,-1.5707722902298,0.552519798278809,-0.136481389403343,0.827081143856049,0.717549681663513,10.5661191940308,0.426991045475006,559477.375,3.754065990448,2.3714599609375,5.08089065551758,1.49034678936005,6025.71728515625,0.623272657394409,0.288228332996368,0.552519798278809,0.484122604131699,0.232078909873962,1148.05773925781,0.440435707569122,0.251746714115143,1106.294921875
"42","1565",1402.62707519531,0.162636145949364,0.265305250883102,-0.368828594684601,0.213490307331085,0.162636145949364,0.304061859846115,-1.5707756280899,0.504113376140594,-0.123171217739582,0.803950548171997,0.691696524620056,9.20150852203369,0.381536722183228,530320.3125,3.54172921180725,2.15170812606812,4.48711490631104,1.23382174968719,5470.13671875,0.648138403892517,0.329687029123306,0.504113376140594,0.507185995578766,0.213490307331085,1258.52978515625,0.408367961645126,0.265305250883102,1299.73522949219
"43","1386",1340.0654296875,0.117577098309994,0.282886981964111,-0.560483276844025,0.249743387103081,0.117577098309994,0.364489763975143,-1.57077980041504,0.507722973823547,-0.143524870276451,0.835015535354614,0.715335190296173,11.122353553772,0.416158586740494,626547.9375,3.59174370765686,2.2886688709259,5.02580785751343,1.42558777332306,6649.77001953125,0.60032856464386,0.326503664255142,0.507722973823547,0.533985614776611,0.249743387103081,1399.83361816406,0.470161944627762,0.282886981964111,1251.80883789062
"44","1368",1181.73864746094,0.11602558195591,0.285182505846024,-0.552847623825073,0.250398844480515,0.11602558195591,0.363602042198181,-1.57077395915985,0.5019850730896,-0.138824105262756,0.836493730545044,0.722462117671967,11.2319459915161,0.424125462770462,576307.0625,3.64065742492676,2.30119204521179,5.20622491836548,1.47297871112823,6152.8740234375,0.599489629268646,0.331571131944656,0.5019850730896,0.538462519645691,0.250398844480515,1232.85412597656,0.471250474452972,0.285182505846024,1100.26928710938
"45","1708",1180.19885253906,0.121251985430717,0.234174132347107,-0.448337137699127,0.202468782663345,0.121251985430717,0.300367057323456,-1.57076787948608,0.556855499744415,-0.115414954721928,0.818994224071503,0.721127331256866,10.0493698120117,0.423145353794098,566363.9375,4.1657657623291,2.28285908699036,5.17173194885254,1.46707785129547,6088.06201171875,0.663244843482971,0.28464075922966,0.556855499744415,0.453879296779633,0.202468782663345,1044.35095214844,0.388991415500641,0.234174132347107,1103.24975585938
"46","1547",1249.08728027344,0.151288121938705,0.273319721221924,-0.41701152920723,0.225686356425285,0.151288121938705,0.323356598615646,-1.57077169418335,0.500001013278961,-0.12604033946991,0.817451000213623,0.705905437469482,9.95596408843994,0.397961765527725,533408.625,3.66427993774414,2.21236753463745,4.80053424835205,1.32204818725586,5529.61865234375,0.631738781929016,0.333332479000092,0.500001013278961,0.520616590976715,0.225686356425285,1176.55529785156,0.429496616125107,0.273319721221924,1156.70983886719
"47","1350",1303.87927246094,0.130514591932297,0.264299541711807,-0.456070840358734,0.223778173327446,0.130514591932297,0.32348620891571,-1.57077610492706,0.510025560855865,-0.128793627023697,0.812389671802521,0.69771945476532,9.66039562225342,0.393685817718506,534144.875,3.45843386650085,2.22998118400574,4.616370677948,1.29861974716187,5557.03369140625,0.634283125400543,0.324480891227722,0.510025560855865,0.511089146137238,0.223778173327446,1285.18994140625,0.426213026046753,0.264299541711807,1208.6640625
"48","1529",1321.73388671875,0.125883817672729,0.26938208937645,-0.510831832885742,0.236258089542389,0.125883817672729,0.34210929274559,-1.57077693939209,0.5198934674263,-0.129961058497429,0.831469357013702,0.714485466480255,10.867283821106,0.410207092761993,582967.625,3.57286739349365,2.27166843414307,5.00489854812622,1.39102077484131,6068.3525390625,0.617785215377808,0.315881669521332,0.5198934674263,0.514439165592194,0.236258089542389,1298.52087402344,0.447535663843155,0.26938208937645,1221.16125488281
"49","1690",1221.36706542969,0.135001286864281,0.254983097314835,-0.429261833429337,0.214317753911018,0.135001286864281,0.31676396727562,-1.5707733631134,0.52638304233551,-0.120353549718857,0.831920087337494,0.719396531581879,10.8991041183472,0.419845640659332,567032.6875,3.92726135253906,2.24919199943542,5.12749528884888,1.44735836982727,6069.37060546875,0.647015392780304,0.310287147760391,0.52638304233551,0.492936223745346,0.214317753911018,1174.00012207031,0.409811973571777,0.254983097314835,1140.70812988281
"50","1332",1378.6103515625,0.0991110876202583,0.251798987388611,-0.57848072052002,0.222479209303856,0.0991110876202583,0.335742741823196,-1.5707768201828,0.545047640800476,-0.132811084389687,0.811253786087036,0.6976118683815,9.59623908996582,0.404499769210815,575248.375,3.56251978874207,2.30981755256653,4.61401653289795,1.35852098464966,5999.48291015625,0.636019647121429,0.294458448886871,0.545047640800476,0.484970211982727,0.222479209303856,1260.97729492188,0.423973023891449,0.251798987388611,1292.41027832031
"51","1511",1457.45593261719,0.159124374389648,0.220041215419769,-0.203105032444,0.162369668483734,0.159124374389648,0.23420538008213,-1.57077062129974,0.540859341621399,-0.110536977648735,0.730025887489319,0.641857624053955,6.40811777114868,0.346172511577606,456999.3125,3.3775315284729,2.03761720657349,3.58437156677246,1.05891096591949,4530.79736328125,0.720623016357422,0.29797700047493,0.540859341621399,0.438365578651428,0.162369668483734,1143.88732910156,0.316397845745087,0.220041215419769,1379.36376953125
"52","1314",1422.70922851562,0.110326573252678,0.259627729654312,-0.550405025482178,0.227662637829781,0.110326573252678,0.336731404066086,-1.57077920436859,0.53602522611618,-0.135086968541145,0.807525396347046,0.683124780654907,9.39098072052002,0.38332411646843,537337.8125,3.27653360366821,2.27131080627441,4.31163311004639,1.2431948184967,5456.08837890625,0.629112064838409,0.302061975002289,0.53602522611618,0.497176885604858,0.227662637829781,1340.53735351562,0.43288853764534,0.259627729654312,1323.32556152344
"53","1672",1132.67346191406,0.173478797078133,0.243973955512047,-0.266156852245331,0.189841955900192,0.173478797078133,0.271694004535675,-1.57076549530029,0.523109197616577,-0.110172182321548,0.813367307186127,0.71169102191925,9.71623802185059,0.417280286550522,524671.375,4.04120588302612,2.15400505065918,4.93700265884399,1.43218159675598,5660.88720703125,0.680895566940308,0.313103467226028,0.523109197616577,0.477738738059998,0.189841955900192,1037.23937988281,0.366476118564606,0.243973955512047,1056.13623046875
"54","1296",1316.80627441406,0.0901479125022888,0.242645397782326,-0.59450775384903,0.219072118401527,0.0901479125022888,0.33281597495079,-1.57077479362488,0.552228987216949,-0.128243342041969,0.814736247062683,0.708410501480103,9.79541969299316,0.406199246644974,565390.75,3.64534568786621,2.3423478603363,4.85895729064941,1.36813306808472,5942.52392578125,0.640592038631439,0.288469702005386,0.552228987216949,0.470579981803894,0.219072118401527,1202.88757324219,0.418079495429993,0.242645397782326,1235.30932617188
"55","1493",1208.0341796875,0.107310175895691,0.294619172811508,-0.60688990354538,0.264948606491089,0.107310175895691,0.386302560567856,-1.57077550888062,0.499606966972351,-0.147862628102303,0.837143063545227,0.710931181907654,11.2807168960571,0.418479889631271,590783.0625,3.55830788612366,2.32290863990784,4.91876840591431,1.43926203250885,6220.08837890625,0.581091940402985,0.333682805299759,0.499606966972351,0.55346816778183,0.264948606491089,1275.04309082031,0.495139509439468,0.294619172811508,1116.36779785156
"56","1654",1191.46911621094,0.143355295062065,0.258490800857544,-0.417193531990051,0.216700956225395,0.143355295062065,0.314370483160019,-1.57077395915985,0.519441425800323,-0.126097783446312,0.829433619976044,0.723724782466888,10.7256422042847,0.424921900033951,590062.375,4.03359651565552,2.23451399803162,5.23915815353394,1.47778856754303,6374.5634765625,0.643789291381836,0.316273152828217,0.519441425800323,0.497523963451385,0.216700956225395,1181.45642089844,0.413962543010712,0.258490800857544,1112.39123535156
