fid,left,top,right,bottom,id,BI2023_05_19,SCI2023_05_19,GLI2023_05_19,HI2023_05_19,NGRDI2023_05_19,SI2023_05_19,VARI2023_05_19,HUE2023_05_19,BGI2023_05_19,PSRI2023_05_19,NDVI2023_05_19,GNDVI2023_05_19,RVI2023_05_19,NDRE2023_05_19,TVI2023_05_19,CVI2023_05_19,EVI2023_05_19,CIG2023_05_19,CIRE2023_05_19,DVI2023_05_19,GR2023_05_19,NGBDI2023_05_19,BGI22023_05_19,RGBVI2023_05_19,GRVI2023_05_19,EXG2023_05_19,MGRVI2023_05_19,GLA2023_05_19,IHS2023_05_19
"1",431031.0546,4637752.2322,431034.0546,4637751.3222,"1800",2576.15454101562,0.233048290014267,0.0905786454677582,1.20288598537445,-0.0222502145916224,0.233048290014267,-0.0322530530393124,1.57076489925385,0.604743778705597,0.0265968982130289,0.459912478923798,0.503843903541565,2.70310354232788,0.241529241204262,290739.125,3.01010179519653,1.01614189147949,2.0309898853302,0.636884808540344,3168.2392578125,1.04551315307617,0.246304854750633,0.604743778705597,0.224803447723389,-0.0222502145916224,852.550231933594,-0.0444784089922905,0.0905786454677582,2485.4873046875
"2",431031.0546,4637751.3222,431034.0546,4637750.4122,"1799",2903.177734375,0.247124955058098,0.0670445784926414,1.58573400974274,-0.0530722737312317,0.247124955058098,-0.0771587044000626,1.57078671455383,0.622154235839844,0.067603662610054,0.370232611894608,0.456058740615845,2.17577600479126,0.203716307878494,225046.78125,3.00040793418884,0.78618848323822,1.67686748504639,0.511667668819427,2661.62915039062,1.11209356784821,0.232928365468979,0.622154235839844,0.181065127253532,-0.0530722737312317,752.5302734375,-0.105846412479877,0.0670445784926414,2812.73681640625
"3",431031.0546,4637750.4122,431034.0546,4637749.5022,"1798",2925.63940429688,0.261471033096313,0.0542281754314899,1.86861681938171,-0.0727946907281876,0.261471033096313,-0.104092679917812,1.57079005241394,0.631882309913635,0.0969384983181953,0.332446962594986,0.447109878063202,1.99601662158966,0.199227631092072,195167.578125,3.07753324508667,0.655659556388855,1.6173552274704,0.497588694095612,2516.11254882812,1.15701949596405,0.225578591227531,0.631882309913635,0.159275382757187,-0.0727946907281876,648.985046386719,-0.144821956753731,0.0542281754314899,2822.93920898438
"4",431031.0546,4637749.5022,431034.0546,4637748.5922,"1797",2009.40283203125,0.213104024529457,0.128304213285446,0.609242618083954,0.0321393981575966,0.213104024529457,0.0468400679528713,-1.57072603702545,0.590277314186096,-0.030059102922678,0.571350276470184,0.575012505054474,3.66581416130066,0.291832774877548,320275.90625,3.46404790878296,1.42916023731232,2.70602107048035,0.824191689491272,3429.25048828125,0.937722742557526,0.257642298936844,0.590277314186096,0.285878598690033,0.0321393981575966,891.576843261719,0.0642124637961388,0.128304213285446,1916.44067382812
"5",431031.0546,4637748.5922,431034.0546,4637747.6822,"1796",2782.14282226562,0.261247366666794,0.0522230267524719,1.84061133861542,-0.0692303478717804,0.261247366666794,-0.099628634750843,1.57078838348389,0.632920801639557,0.0878355503082275,0.374092578887939,0.48136842250824,2.19536089897156,0.213726460933685,210459,3.27361226081848,0.753206849098206,1.85630202293396,0.543644070625305,2646.46118164062,1.14875936508179,0.224799126386642,0.632920801639557,0.158555939793587,-0.0692303478717804,571.984375,-0.137800216674805,0.0522230267524719,2683.6123046875
"6",431031.0546,4637747.6822,431034.0546,4637746.7722,"1795",2328.15014648438,0.23829497396946,0.0721826180815697,1.40443122386932,-0.0353518277406693,0.23829497396946,-0.0517452880740166,1.57076942920685,0.630769550800323,0.0390065871179104,0.452363103628159,0.519128441810608,2.65205526351929,0.236705407500267,239498.375,3.5038537979126,1.00939106941223,2.15911459922791,0.620220363140106,2750.39111328125,1.07329475879669,0.226414874196053,0.630769550800323,0.186243504285812,-0.0353518277406693,640.869689941406,-0.0706154033541679,0.0721826180815697,2238.15844726562
"7",431031.0546,4637746.7722,431034.0546,4637745.8622,"1794",2692.52124023438,0.256345808506012,0.0512943267822266,1.80668747425079,-0.0630957037210464,0.256345808506012,-0.0926849320530891,1.57078731060028,0.645053744316101,0.0773263871669769,0.394675672054291,0.490432411432266,2.30401396751404,0.218270495533943,234761.765625,3.44504165649414,0.845023095607758,1.92489635944366,0.558429718017578,2752.09497070312,1.13468980789185,0.215765774250031,0.645053744316101,0.150081530213356,-0.0630957037210464,539.471313476562,-0.125691026449203,0.0512943267822266,2593.96118164062
"8",431031.0546,4637745.8622,431034.0546,4637744.9522,"1793",2923.5546875,0.226605102419853,0.0519732348620892,1.75195479393005,-0.0561927296221256,0.226605102419853,-0.0830993205308914,1.57078754901886,0.664847850799561,0.0698871314525604,0.394264161586761,0.476699233055115,2.30176949501038,0.21627239882946,252819.15625,3.07364749908447,0.873328924179077,1.82189393043518,0.551907062530518,2954.95141601562,1.1190767288208,0.201310962438583,0.664847850799561,0.145213708281517,-0.0561927296221256,616.284790039062,-0.112031705677509,0.0519732348620892,2828.82543945312
"9",431031.0546,4637744.9522,431034.0546,4637744.0422,"1792",2427.58203125,0.205565765500069,0.0879448801279068,1.0136331319809,-0.00479470239952207,0.205565765500069,-0.00696813687682152,1.57059252262115,0.640405654907227,0.00471868319436908,0.484886527061462,0.510163962841034,2.88263940811157,0.240135073661804,300008.78125,3.10016345977783,1.15392661094666,2.08299899101257,0.632046759128571,3184.85131835938,1.0096355676651,0.219210594892502,0.640405654907227,0.21588696539402,-0.00479470239952207,810.82373046875,-0.00958918500691652,0.0879448801279068,2348.14868164062
"10",431031.0546,4637744.0422,431034.0546,4637743.1322,"1791",1824.83093261719,0.167641714215279,0.142840087413788,0.130196839570999,0.0794976651668549,0.167641714215279,0.118646234273911,-1.57074153423309,0.619286894798279,-0.0607141256332397,0.661445736885071,0.619179487228394,4.90747547149658,0.33393606543541,427535.125,3.42149305343628,1.82348597049713,3.25181841850281,1.00271487236023,4448.3095703125,0.852713644504547,0.235111564397812,0.619286894798279,0.313754081726074,0.0794976651668549,862.065795898438,0.15799680352211,0.142840087413788,1764.748046875
"11",431031.0546,4637743.1322,431034.0546,4637742.2222,"1790",2448.369140625,0.221436649560928,0.0823966562747955,1.14006519317627,-0.0208835117518902,0.221436649560928,-0.0297826491296291,1.5707540512085,0.6337970495224,0.0228082947432995,0.453837215900421,0.500552535057068,2.66191172599792,0.234752148389816,272154.71875,3.17464303970337,1.06451761722565,2.00442481040955,0.613532364368439,2996.45434570312,1.04265785217285,0.224142253398895,0.6337970495224,0.204606831073761,-0.0208835117518902,757.53466796875,-0.0417488142848015,0.0823966562747955,2376.75170898438
"12",431031.0546,4637742.2222,431034.0546,4637741.3122,"1789",2554.93408203125,0.222713798284531,0.0771353021264076,1.22849154472351,-0.028061443939805,0.222713798284531,-0.0408628843724728,1.57076930999756,0.633967876434326,0.03225302323699,0.43332639336586,0.481571555137634,2.52936840057373,0.222282379865646,265930,3.12015724182129,1.02248787879944,1.85781300067902,0.571627497673035,2905.4912109375,1.05774319171906,0.224014237523079,0.633967876434326,0.195633873343468,-0.028061443939805,767.509643554688,-0.0560787282884121,0.0771353021264076,2471.51000976562
"13",431031.0546,4637741.3122,431034.0546,4637740.4022,"1788",3351.33813476562,0.252848386764526,0.0289167482405901,2.18815469741821,-0.0880502387881279,0.252848386764526,-0.129695877432823,1.57079172134399,0.684790909290314,0.119723379611969,0.277017503976822,0.384714990854263,1.7663186788559,0.150275245308876,164244.09375,2.85908913612366,0.58005303144455,1.25052607059479,0.353703379631042,1976.26965332031,1.19310331344604,0.187090918421745,0.684790909290314,0.100715510547161,-0.0880502387881279,370.85498046875,-0.174745693802834,0.0289167482405901,3254.66552734375
"14",431031.0546,4637740.4022,431034.0546,4637739.4922,"1787",2170.96801757812,0.201357007026672,0.0991329997777939,0.758730590343475,0.00677771540358663,0.201357007026672,0.0102451322600245,-1.57046461105347,0.627710402011871,-0.00694023445248604,0.512450456619263,0.523427605628967,3.10214757919312,0.251750081777573,298160.09375,3.18339037895203,1.31015384197235,2.1966347694397,0.672903716564178,3103.25219726562,0.986535847187042,0.228719800710678,0.627710402011871,0.232536122202873,0.00677771540358663,809.345764160156,0.0135548077523708,0.0991329997777939,2098.25048828125
